-125.09,43.242,-80.646,33.792
-122.91,43.822,-57.628,33.659
-125.79,49.128,-111.85,38.527
-127.54,48.99,-116.39,38.842
-123.4,46.879,-69.164,36.246
-124.12,43.408,-78.965,33.645
-124.8,43.809,-56.79,34.158
-123.18,43.467,-56.198,33.44
-123.49,43.199,-53.692,33.302
-123.17,45.741,-71.1,35.282
-123,42.927,-37.685,32.95
-121.96,48.173,-103.61,36.984
-123.13,44.656,-36.802,34.395
-122.98,47.413,-77.413,36.58
-122.7,44.079,-51.19,33.819
-123.32,47.777,-90.997,36.942
-124.16,49.015,-127.1,38.084
-123.29,47.948,-90.736,37.071
-123.89,49.606,-123.7,38.486
-124.16,45.508,-55.956,35.337
-125.51,46.187,-81.993,36.213
-124.79,49.91,-125.01,38.9
-126.23,48.781,-107.19,38.368
-124.9,49.216,-127.42,38.396
-126.43,49.755,-119.95,39.139
-127.84,49.598,-93.85,39.357
-124.21,44.084,-63.859,34.214
-125.73,49.342,-110.38,38.674
-123.75,45.274,-68.471,35.047
-123.5,47.37,-84.615,36.657
-125.34,45.825,-69.357,35.889
-127.71,49.51,-85.772,39.264
-124.78,43.71,-61.046,34.074
-124.12,42.042,-64.309,32.543
-124.63,42.796,-73.993,33.3
-125.01,43.578,-62.955,34.036
-124.43,42.719,-72.359,33.18
-123.38,42.99,-42.429,33.102
-122.66,46.664,-69.48,35.912
-122.97,47.007,-69.904,36.254
-123.28,47.372,-80.521,36.611
-123.06,42.799,-40.906,32.86
-122.85,41.33,-98.272,31.59
-122.36,39.928,-50.888,30.272
-123.15,41.538,-91.277,31.845
-122.08,45.854,-58.905,35.13
-123.11,40.427,-62.759,30.916
-122.07,48.651,-109.85,37.387
-122.97,49.132,-113.73,37.937
-122.36,49.012,-110.26,37.727
-122.83,48.857,-110.63,37.693
-122.42,44.804,-59.245,34.346
-122.08,48.255,-110.18,37.074
-122.22,46.791,-66.133,35.921
-122.43,43.602,-46.897,33.36
-123.29,49.914,-117.83,38.607
-122.06,45.21,-65.895,34.598
-122.07,45.075,-64.809,34.488
-121.91,47.456,-64.676,36.397
-122.77,41.6,-95.595,31.791
-122.27,46.292,-51.938,35.528
-122.22,48.539,-110.57,37.326
-122.82,43.989,-52.09,33.774
-122.61,48.43,-106.47,37.314
-123.05,47.227,-75.919,36.446
-123.29,45.786,-71.099,35.346
-123.07,40.456,-61.085,30.928
-123.63,45.208,-67.164,34.965
-123.41,47.285,-78.226,36.571
-123.5,46.555,-66.739,36.01
-123.55,47.775,-95.767,36.989
-123.74,48.338,-113.4,37.47
-123.79,48.294,-114.89,37.446
-124.31,49.097,-124.93,38.178
-122.82,47.94,-93.821,36.967
-122.76,48.506,-105.76,37.403
-122.99,48.163,-97.955,37.178
-123.75,48.529,-122.61,37.622
-126.08,49.852,-107.02,39.133
-126.25,49.922,-118.28,39.223
-124.61,48.857,-122.45,38.059
-124.76,49.507,-130.36,38.588
-123.77,47.954,-101.98,37.176
-123.84,48.457,-118.4,37.583
-123.97,42.658,-63.909,32.997
-125.08,48.896,-119.14,38.191
-124.3,47.931,-111.98,37.275
-124.81,49.466,-129.83,38.567
-124.24,43.618,-71.18,33.848
-125.19,49.011,-119.72,38.303
-125.08,49.094,-122.83,38.342
-125.59,49.634,-104.25,38.863
-126.57,49.854,-119.89,39.244
-124.26,49.937,-134.64,38.813
-124.36,45.978,-55.039,35.757
-126.93,48.849,-123.21,38.587
-127.75,49.335,-67.154,39.146
-124.5,49.942,-134.49,38.866
-125.84,48.265,-104.09,37.887
-124.96,43.612,-64.471,34.047
-125.02,47.969,-104.12,37.467
-124.58,45.345,-60.696,35.313
-125.49,47.132,-91.858,36.937
-125.56,48.095,-102.56,37.69
-127.59,49.594,-92.26,39.295
-125.48,45.544,-79.942,35.708
-125.72,46.512,-81.248,36.518
-124.27,42.408,-66.75,32.883
-124.46,43.155,-79.964,33.538
-125.07,48.678,-115.12,38.024
-124.12,44.014,-64.351,34.133
-124.09,46.992,-85.288,36.493
-124,47.668,-105.23,37.002
-123.68,47.108,-80.484,36.49
-123.83,47.916,-107.04,37.16
-123.9,46.32,-64.707,35.918
-124.07,47.934,-112.12,37.226
-123.54,46.148,-61.532,35.694
-123.46,40.337,-49.987,30.949
-123.97,45.69,-55.828,35.432
-124.41,43.424,-77.653,33.741
-123.89,46.726,-74.38,36.236
-123.18,40.326,-55.225,30.855
-124.11,41.279,-80.73,31.923
-124.35,44.255,-63.723,34.389
-124.54,42.923,-75.639,33.378
-124.75,43.132,-79.924,33.604
-124.25,45.304,-63.794,35.195
-124.53,43.692,-61.283,33.988
-124.93,43.745,-59.74,34.144
-124.84,46.365,-77.251,36.18
-125,42.978,-76.619,33.557
-125.09,42.883,-72.366,33.509
-124.87,44.517,-68.531,34.738
-124.74,45.026,-66.803,35.106
-125.25,47.964,-102.67,37.517
-124.77,42.735,-75.521,33.295
-124.29,41.917,-63.454,32.493
-124.48,42.987,-79.078,33.41
-124.62,40.857,-71.355,31.742
-125.31,45.692,-67.741,35.776
-124.27,41.322,-77.243,32.005
-124.38,41.126,-77.355,31.881
-124.19,41.382,-72.883,32.029
-124.36,41.558,-63.625,32.224
-124.42,40.411,-39.943,31.318
