-123.9322,46,2.394346
-123.9313,46.00167,2.399691
-123.9304,46.00247,2.402536
-123.9304,46.00414,2.407305
-123.9297,46.005,2.410257
-123.9296,46.00581,2.412616
-123.9288,46.00667,2.415567
-123.9287,46.00997,2.425058
-123.9258,46.01292,2.435317
-123.925,46.01292,2.435824
-123.9234,46.01458,2.441621
-123.9217,46.01461,2.384569
-123.92,46.01292,2.332683
-123.9192,46.01292,2.369704
-123.9188,46.01331,2.391382
-123.9188,46.01497,2.4089
-123.92,46.01622,2.3596
-123.9217,46.01619,2.408274
-123.9226,46.01539,2.435725
-123.9251,46.01544,2.443035
-123.9279,46.01833,2.449518
-123.928,46.0225,2.461387
-123.9287,46.02331,2.463221
-123.9288,46.02833,2.477549
-123.928,46.02914,2.480362
-123.9287,46.02997,2.478682
-123.9287,46.03833,2.416154
-123.9297,46.03911,2.411385
-123.9287,46.03997,2.403933
-123.9288,46.04083,2.39756
-123.9296,46.04164,2.392396
-123.9296,46.04581,2.361248
-123.9304,46.04667,2.355766
-123.9304,46.04744,2.349958
-123.9297,46.04831,2.342654
-123.9305,46.04917,2.33711
-123.9305,46.055,2.293509
-123.9313,46.05586,2.287935
-123.9313,46.05744,2.276103
-123.9321,46.05831,2.270644
-123.9321,46.06333,2.312985
-123.9329,46.06411,2.323811
-123.9329,46.06917,2.381288
-123.9338,46.06994,2.392246
-123.9338,46.07497,2.449336
-123.9346,46.07583,2.461245
-123.9346,46.07664,2.470397
-123.9355,46.07747,2.482059
-123.9354,46.08331,2.518566
-123.9363,46.08417,2.516471
-123.9363,46.08747,2.511652
-123.9371,46.08833,2.509633
-123.9372,46.08911,2.508442
-123.938,46.08997,2.506449
-123.9379,46.09164,2.504031
-123.9387,46.09247,2.502078
-123.9388,46.09333,2.50079
-123.9396,46.09419,2.498746
-123.9396,46.09497,2.497606
-123.9404,46.09578,2.495694
-123.9405,46.09664,2.494381
-123.9413,46.0975,2.492387
-123.9405,46.09831,2.491937
-123.9421,46.1,2.487991
-123.9421,46.10669,2.416651
-123.943,46.10747,2.403712
-123.943,46.10833,2.394398
-123.9437,46.10914,2.381593
-123.9437,46.10997,2.372581
-123.9447,46.11083,2.358451
-123.9446,46.11336,2.331397
-123.9454,46.11414,2.334613
-123.9455,46.11581,2.348397
-123.9463,46.11664,2.3604
-123.9463,46.11917,2.381037
-123.9471,46.12003,2.393262
-123.9471,46.12247,2.412696
-123.9479,46.12333,2.425096
-123.9479,46.12583,2.445673
-123.9488,46.12669,2.457905
-123.9488,46.1275,2.464659
-123.9496,46.12828,2.476207
-123.9496,46.12914,2.483236
-123.9513,46.13083,2.507115
-123.9513,46.13164,2.513694
-123.9521,46.1325,2.52592
-123.9521,46.13333,2.532895
-123.9529,46.13414,2.544671
-123.9529,46.135,2.5517
-123.9538,46.13578,2.563429
-123.9538,46.13664,2.570457
-123.9546,46.1375,2.582333
-123.9546,46.13831,2.588913
-123.9555,46.13914,2.601434
-123.9554,46.14,2.607945
-123.9571,46.14164,2.631893
-123.9571,46.1425,2.638922
-123.9588,46.14414,2.662701
-123.9588,46.145,2.670073
-123.9596,46.14581,2.681681
-123.9596,46.14667,2.68871
-123.9604,46.1475,2.700532
-123.9604,46.14917,2.71414
