-123.9322,46,1.1223
-123.9313,46.00167,1.1223
-123.9304,46.00247,1.1223
-123.9304,46.00414,1.1223
-123.9297,46.005,1.1223
-123.9296,46.00581,1.1223
-123.9288,46.00667,1.1223
-123.9287,46.00997,1.1223
-123.9258,46.01292,1.1223
-123.925,46.01292,1.1223
-123.9234,46.01458,1.1223
-123.9217,46.01461,1.1223
-123.92,46.01292,1.1223
-123.9192,46.01292,1.1223
-123.9188,46.01331,1.1223
-123.9188,46.01497,1.1223
-123.92,46.01622,1.1223
-123.9217,46.01619,1.1223
-123.9226,46.01539,1.1223
-123.9251,46.01544,1.1223
-123.9279,46.01833,1.1223
-123.928,46.0225,1.1223
-123.9287,46.02331,1.1223
-123.9288,46.02833,1.1223
-123.928,46.02914,1.1223
-123.9287,46.02997,1.1223
-123.9287,46.03833,1.1223
-123.9297,46.03911,1.1223
-123.9287,46.03997,1.1223
-123.9288,46.04083,1.1223
-123.9296,46.04164,1.1223
-123.9296,46.04581,1.1223
-123.9304,46.04667,1.1223
-123.9304,46.04744,1.1223
-123.9297,46.04831,1.1223
-123.9305,46.04917,1.1223
-123.9305,46.055,0.2478146
-123.9313,46.05586,0.2478146
-123.9313,46.05744,0.2478146
-123.9321,46.05831,0.2478146
-123.9321,46.06333,0.2478146
-123.9329,46.06411,0.2478146
-123.9329,46.06917,0.2478146
-123.9338,46.06994,0.2478146
-123.9338,46.07497,0.2478146
-123.9346,46.07583,0.2478146
-123.9346,46.07664,0.2478146
-123.9355,46.07747,0.2478146
-123.9354,46.08331,0.2478146
-123.9363,46.08417,0.2478146
-123.9363,46.08747,0.2478146
-123.9371,46.08833,0.2478146
-123.9372,46.08911,0.2478146
-123.938,46.08997,0.2478146
-123.9379,46.09164,0.2478146
-123.9387,46.09247,0.2478146
-123.9388,46.09333,0.2478146
-123.9396,46.09419,0.2478146
-123.9396,46.09497,0.2478146
-123.9404,46.09578,0.2478146
-123.9405,46.09664,0.2478146
-123.9413,46.0975,0.2478146
-123.9405,46.09831,0.2478146
-123.9421,46.1,0.2478146
-123.9421,46.10669,0.2478146
-123.943,46.10747,0.2478146
-123.943,46.10833,0.2478146
-123.9437,46.10914,0.2478146
-123.9437,46.10997,0.2478146
-123.9447,46.11083,0.2478146
-123.9446,46.11336,0.2478146
-123.9454,46.11414,0.2478146
-123.9455,46.11581,0.2478146
-123.9463,46.11664,0.2478146
-123.9463,46.11917,0.2478146
-123.9471,46.12003,0.2478146
-123.9471,46.12247,0.2478146
-123.9479,46.12333,0.2478146
-123.9479,46.12583,0.2478146
-123.9488,46.12669,0.2478146
-123.9488,46.1275,0.2478146
-123.9496,46.12828,0.2478146
-123.9496,46.12914,0.2478146
-123.9513,46.13083,1.108547
-123.9513,46.13164,1.108547
-123.9521,46.1325,1.108547
-123.9521,46.13333,1.108547
-123.9529,46.13414,1.108547
-123.9529,46.135,1.108547
-123.9538,46.13578,1.108547
-123.9538,46.13664,1.108547
-123.9546,46.1375,1.108547
-123.9546,46.13831,1.108547
-123.9555,46.13914,1.108547
-123.9554,46.14,1.108547
-123.9571,46.14164,1.108547
-123.9571,46.1425,1.108547
-123.9588,46.14414,1.108547
-123.9588,46.145,1.108547
-123.9596,46.14581,1.108547
-123.9596,46.14667,1.108547
-123.9604,46.1475,1.108547
-123.9604,46.14917,1.108547
-123.9621,46.15081,0.6989746
-123.9621,46.15247,0.6989746
-123.9625,46.15286,0.6989746
-123.9634,46.15292,0.6989746
-123.9638,46.15331,0.6989746
-123.9637,46.15417,0.6989746
-123.9654,46.15581,0.6989746
-123.9654,46.15661,0.6989746
-123.9663,46.15747,0.6989746
-123.9663,46.15831,0.6989746
-123.9671,46.15917,0.6989746
-123.9671,46.15997,0.6989746
-123.9679,46.16081,0.6989746
-123.968,46.16167,0.6989746
-123.9696,46.16331,0.6989746
-123.9696,46.16411,0.6989746
-123.9704,46.16497,0.6989746
