%x, y
176.60046056419114, 39.60903303455484
176.78550867670037, 39.48810692680455
176.88144584258575, 39.3523580274285
176.92018258080435, 39.1200076014316
176.9057488280286, 38.887023722801125
176.93955094991364, 38.75672251607386
177.06509581380047, 38.53422227852912
176.951435150917, 38.40100718968739
176.71070811744386, 38.38501251068951
176.5435891109466, 38.52589237639756
176.57517065548154, 38.67643239476768
176.7803684513529, 38.803978082538876
176.73422978863394, 38.93538783137491
176.52660580639855, 39.07658442339974
176.21996052306932, 39.31286225572483
176.33802121885023, 39.48750514680265
