%x, y
177.53594045562957, 39.24847179552149
177.61263261781397, 39.10141576663605
177.73180360226993, 38.901846514426886
177.89731885845876, 38.72691856966395
178.11859527921703, 38.58147784499414
178.36635414096554, 38.41297944446204
178.61838967020313, 38.37281854749311
178.8450119253228, 38.447534285623796
178.8211612797105, 38.64190922623761
178.68175836828686, 38.91017641655845
178.4679661156345, 39.10904887087068
178.3589110946624, 39.25699173344313
178.14256929023767, 39.365027080100084
177.98219425939632, 39.48500300890001
177.91857883049593, 39.680074747410764
177.84735586808125, 39.87574826592341
177.7318858458755, 40.124315079339944
177.61530553499466, 40.270674310328445
177.40472078295912, 40.39695309283248
177.21214738054115, 40.41174421182656
176.97072127642076, 40.44211826560669
177.01414590015625, 40.290849776707944
177.13381034624558, 40.08424920026605
177.2716506291636, 39.90108637126659
177.4626614030759, 39.71139898014126
177.53318529484332, 39.528267823773476
