-117.892,43.2345,-0.001166,0.00088,0.000235,0.000188
-117.7996,44.8349,0.000403,0.000807,0.000189,0.000187
-123.8575,45.0223,0.007111,0.008906,0.000226,0.000222
-123.8229,45.3095,0.007555,0.009244,0.000232,0.000199
-123.7992,46.4216,0.008287,0.008094,0.000236,0.000212
-123.9161,46.9258,0.01065,0.008622,0.000189,0.000197
-124.3059,47.7662,0.014271,0.00953,0.000191,0.000226
-124.1409,48.0623,0.010337,0.007863,0.000283,0.000261
-123.3903,45.1585,0.005372,0.007577,0.000189,0.000208
-123.3766,46.2005,0.006246,0.006952,0.000191,0.000198
-123.2395,45.8513,0.005845,0.006968,0.000187,0.000206
-123.1574,45.538,0.005342,0.006746,0.000196,0.000209
-120.1496,48.4265,0.002444,0.001119,0.000203,0.000193
-122.6928,45.8349,0.004992,0.005684,0.00024,0.000191
-121.5969,47.0399,0.003392,0.003333,0.000202,0.000211
-123.2979,46.5747,0.005989,0.006475,0.000189,0.000187
-123.4078,47.2366,0.007378,0.00612,0.000196,0.000206
-122.4292,46.5319,0.004479,0.005022,0.000214,0.000198
-122.8747,47.8232,0.006186,0.00391,0.000231,0.000227
-122.5146,47.8027,0.00523,0.003523,0.000219,0.000193
-122.3406,45.4302,0.003696,0.005201,0.0002,0.000199
-121.8773,45.6761,0.00279,0.004546,0.000267,0.000212
-123.4362,47.0038,0.007045,0.006389,0.000199,0.000191
-121.6832,46.6229,0.003236,0.003417,0.00019,0.000189
-119.872,44.5325,0.000283,0.002034,0.00019,0.000204
-121.0756,47.7402,0.003087,0.00198,0.000197,0.000199
-123.5033,48.0596,0.00754,0.00497,0.000254,0.000256
-123.1344,48.0453,0.006162,0.004366,0.000219,0.000197
-122.4592,48.0018,0.00511,0.00331,0.000219,0.00021
-122.6703,48.4191,0.005117,0.003171,0.000225,0.000196
-122.9093,48.7082,0.005293,0.003373,0.000232,0.000198
-122.1396,48.916,0.003885,0.001984,0.000196,0.000212
-121.6156,48.2605,0.003223,0.001982,0.000311,0.000276
-121.0676,48.7302,0.003083,0.00183,0.00021,0.000221
-122.8928,46.1157,0.005132,0.006033,0.000233,0.000193
-119.6901,45.4528,0.000939,0.001434,0.000189,0.000189
-120.0052,45.9106,0.001746,0.001524,0.000187,0.000193
-119.631,46.2598,0.00157,0.001536,0.000185,0.000194
-119.5442,45.9533,0.00135,0.001738,0.000185,0.000189
-119.0414,46.7928,0.001564,0.001059,0.000185,0.000187
-119.4873,47.4035,0.001784,0.000984,0.000182,0.000186
-118.9926,47.9538,0.001828,0.000717,0.000188,0.000192
-121.49,41.6163,-0.005325,0.004581,0.000186,0.000192
-120.8282,41.3592,-0.004532,0.004706,0.000188,0.000195
-123.8914,43.3925,0.002664,0.00898,0.000278,0.000312
-124.4133,42.442,0.00393,0.012202,0.000203,0.00022
-124.2933,42.0766,0.001696,0.011156,0.000241,0.000239
-123.231,42.6916,-0.00063,0.007552,0.000229,0.000203
-122.6096,42.7271,-0.000857,0.006312,0.000198,0.000193
-119.6587,42.5461,-0.002221,0.002755,0.000186,0.00019
-117.7254,42.0202,-0.002438,0.00119,0.000202,0.000194
-122.4205,41.8308,-0.002729,0.006339,0.000473,0.000217
-123.9808,41.8455,0.00034,0.01067,0.000229,0.00027
-122.9638,39.8457,-0.010613,0.007959,0.000394,0.000426
-123.4511,48.6485,0.006219,0.003979,0.0002,0.000207
-120.8465,44.3129,0.000544,0.003057,0.000175,0.000165
-117.6317,46.4799,0.001255,0.000344,0.000228,0.000238
-122.6095,47.3914,0.00478,0.003838,0.000192,0.000191
-124.861,49.2563,0.007068,0.005032,0.000216,0.000206
-124.4131,48.5443,0.009039,0.005617,0.000535,0.000382
-124.2552,41.7827,0.003083,0.012016,0.000217,0.000205
-125.3308,50.1325,0.004429,0.004058,0.000206,0.000223
-120.9444,39.9746,-0.008271,0.006805,0.000214,0.000228
-123.7057,47.8166,0.008868,0.005988,0.000297,0.000414
-123.7041,48.9232,0.006397,0.004064,0.000208,0.000198
-119.0157,41.8684,-0.002933,0.002362,0.000185,0.000184
-117.5026,47.6277,0.001686,0.000378,0.000239,0.0002
-117.9753,47.3099,0.001322,0.000529,0.000206,0.000184
-122.8209,44.8307,0.003911,0.006051,0.000197,0.000192
-125.9078,49.1541,0.011124,0.006866,0.000285,0.000354
-124.1509,41.0539,0.002963,0.016342,0.000228,0.000207
-122.9229,47.0159,0.005432,0.0052,0.000217,0.000199
-125.5416,48.9256,0.010924,0.007376,0.000356,0.000382
-118.2581,46.0915,0.001311,0.000865,0.000273,0.00038
-121.5973,45.1313,0.002172,0.003387,0.000193,0.000209
-122.9212,50.1265,0.003964,0.001736,0.000198,0.000188
-122.7107,41.7317,-0.002432,0.007021,0.000205,0.000196
-122.6057,46.9487,0.004963,0.004734,0.000216,0.000207
-122.1884,47.287,0.004625,0.003893,0.000226,0.000248
-118.295,41.4388,-0.003188,0.001738,0.000401,0.000325
-117.653,49.3119,0.00154,0.000116,0.0002,0.0002
-123.4287,48.4293,0.006552,0.004012,0.000213,0.000206
-123.1471,49.1151,0.005952,0.003785,0.000202,0.000223
-122.5385,49.2212,0.004598,0.00189,0.000236,0.000257
-119.2795,50.7003,0.002104,0.000201,0.000689,0.000869
-122.8601,49.1921,0.00481,0.003225,0.0002,0.00021
-119.6442,49.5654,0.002233,0.000785,0.0002,0.000228
-123.7995,48.5595,0.007154,0.00412,0.000301,0.000238
-117.9786,46.3212,0.001447,-4.2e-05,0.0004,0.000421
-124.9956,49.6896,0.006872,0.004484,0.000265,0.000332
-117.3147,40.901,-0.003681,0.001672,0.000321,0.000207
-117.2216,44.2919,-0.000217,0.000528,0.000225,0.000201
-122.1021,44.5681,0.002609,0.004712,0.000528,0.000555
-117.0998,44.8724,0.000273,0.000443,0.000204,0.000215
-117.4742,41.1544,-0.003071,0.001797,0.0002,0.0002
-117.0634,41.152,-0.003066,0.002096,0.000353,0.000357
-119.4575,49.8759,0.002004,0.00078,0.000427,0.000499
-118.7101,41.4766,-0.003504,0.001919,0.0002,0.0002
-119.2192,39.9966,-0.00518,0.003535,0.0002,0.0002
-119.5454,49.1795,0.002176,0.001063,0.000206,0.000228
-120.2681,40.9638,-0.004606,0.004628,0.000214,0.0002
-119.9668,44.1321,-0.000178,0.002109,0.000231,0.0002
-122.0398,44.0969,0.000897,0.005924,0.000563,0.000484
-118.1976,50.9892,0.001619,-0.00084,0.00064,0.000667
-117.1057,39.8841,-0.002657,0.000802,0.0002,0.0002
-117.6287,40.6761,-0.003528,0.001519,0.0002,0.000241
-117.729,39.8822,-0.003429,0.001312,0.0002,0.0002
-118.7082,41.0316,-0.003762,0.002331,0.0002,0.0002
-117.9314,41.1602,-0.003163,0.00162,0.0002,0.0002
-123.1417,49.7252,0.004376,0.002597,0.000283,0.000458
-118.6301,40.6467,-0.004163,0.002478,0.0002,0.0002
-118.6362,40.2899,-0.004584,0.002633,0.0002,0.0002
-118.9366,45.1328,0.000526,0.001021,0.000229,0.000254
-119.2766,50.2636,0.001564,-0.000142,0.00021,0.000271
-120.0214,46.3038,0.002025,0.002017,0.000429,0.000436
-123.5971,42.7188,0.000252,0.008311,0.000391,0.000499
-124.5653,42.8366,0.006331,0.013469,0.000295,0.000366
-121.4315,40.2713,-0.008832,0.007603,0.000772,0.001037
-123.4759,41.4002,-0.000968,0.00954,0.000958,0.000854
-121.9941,40.5014,-0.007441,0.005888,0.000348,0.000384
-121.1371,46.2269,0.002674,0.002523,0.000324,0.000356
-122.7383,43.3435,0.000141,0.006125,0.000413,0.000425
-122.4642,43.16,0.000697,0.00563,0.000341,0.000454
-122.4792,42.0647,-0.002296,0.005935,0.00034,0.000392
-122.8969,41.4626,-0.003603,0.007831,0.000388,0.000435
-122.5706,44.1456,0.002396,0.005448,0.000521,0.000532
-124.1165,44.17,0.006404,0.00971,0.000356,0.000794
-121.4615,41.9458,-0.002625,0.005137,0.000539,0.00061
-119.2822,44.9746,0.00021,0.001297,0.000384,0.000388
-122.5326,41.1844,-0.004605,0.006478,0.000652,0.000524
-121.9245,41.9536,-0.002755,0.005175,0.000547,0.001003
-118.0774,43.7438,-0.000746,0.001357,0.00041,0.000475
-122.6533,43.5858,0.001265,0.006943,0.000656,0.000849
-117.6846,43.7943,-0.000672,0.000733,0.000467,0.000533
-121.8914,41.3464,-0.003432,0.006163,0.000767,0.000887
-117.0056,44.0196,-0.000406,-0.000202,0.000362,0.000469
-117.4573,44.5776,-0.000313,0.00074,0.00033,0.00041
-117.808,42.3075,-0.002745,0.001365,0.000819,0.000648
-117.8214,45.7691,0.000694,0.000121,0.000334,0.000387
-117.9241,46.7946,0.001361,4.4e-05,0.00045,0.00054
-118.415,42.6598,-0.002063,0.001558,0.000545,0.000585
-118.4511,43.2165,-0.001146,0.001801,0.00028,0.00032
-118.4709,45.8126,0.000858,0.001012,0.0002,0.00021
-118.5543,45.1762,0.000768,0.000762,0.000405,0.000553
-118.8802,46.2512,0.001226,0.001953,0.00062,0.00074
-119.0315,45.4989,0.000732,0.001501,0.0002,0.00022
-119.4516,48.6943,0.002374,0.000733,0.00077,0.00103
-119.6205,46.963,0.002041,0.001752,0.0002,0.0002
-119.7275,46.5775,0.001413,0.001627,0.0002,0.0002
-119.9829,43.59,-0.000719,0.002622,0.000415,0.000482
-120.063,47.6564,0.002316,0.001405,0.0002,0.00023
-120.4594,46.3157,0.002138,0.002315,0.0002,0.0002
-120.5289,46.8397,0.002315,0.002109,0.0002,0.0002
-120.5451,47.1868,0.002599,0.001769,0.0002,0.0002
-120.665,47.768,0.002319,0.001516,0.0002,0.00024
-120.6743,50.0856,0.002281,0.001156,0.0002,0.00023
-120.7262,50.7508,0.001188,0.000929,0.00021,0.00026
-120.7665,49.0723,0.00249,0.001321,0.00021,0.00026
-120.9659,47.1917,0.003996,0.001831,0.00045,0.00051
-121.0165,49.6313,0.002707,0.001234,0.0004,0.00041
-121.1348,45.2333,0.001756,0.00305,0.0002,0.00022
-121.3045,45.6801,0.002386,0.003458,0.0002,0.0002
-121.3923,47.3885,0.002946,0.002853,0.00022,0.00024
-121.421,49.387,0.002306,0.001244,0.00027,0.00035
-121.5419,46.0001,0.002647,0.003931,0.0002,0.0002
-121.7685,46.3078,0.003058,0.003306,0.000586,0.000586
-121.8776,42.5737,-0.001677,0.005398,0.0002,0.0002
-121.9438,43.5302,-0.000111,0.005421,0.00064,0.00077
-122.0349,45.3762,0.002536,0.005123,0.00053,0.000533
-122.0996,42.4733,-0.001856,0.006209,0.00082,0.00098
-122.2036,48.7107,0.005321,0.003504,0.001,0.00128
-122.2242,48.5173,0.004027,0.002655,0.0002,0.0002
-122.29,47.1027,0.004377,0.004229,0.0002,0.0002
-122.2997,47.6548,0.004636,0.003329,0.0002,0.0002
-122.3138,43.9631,0.002706,0.00526,0.00096,0.00101
-122.5908,45.2161,0.003932,0.005534,0.0002,0.0002
-122.8071,46.4773,0.005168,0.005635,0.0002,0.0002
-123.1714,48.7741,0.005735,0.003724,0.00072,0.00085
-123.2911,44.3912,0.004377,0.00691,0.0002,0.0002
-123.5674,44.185,0.00402,0.007864,0.0002,0.00034
-123.5699,45.8849,0.006719,0.007774,0.00025,0.00027
-123.5989,44.3768,0.004073,0.007676,0.0002,0.0002
-123.6255,46.6005,0.007178,0.007637,0.0002,0.0002
-123.6969,45.4826,0.006799,0.008011,0.0002,0.00023
-123.7256,43.6604,0.002302,0.008672,0.00038,0.00046
-123.8345,44.7766,0.006609,0.008758,0.00024,0.00029
-123.8604,44.0186,0.004485,0.008989,0.00075,0.00049
-123.9094,46.0162,0.009915,0.008521,0.0002,0.0002
-123.959,46.2065,0.009887,0.009024,0.0002,0.0002
-123.9758,49.7528,0.004595,0.003234,0.00041,0.00049
-124.0589,42.5519,0.002591,0.010439,0.00067,0.00075
-124.1035,48.4648,0.008134,0.004991,0.00088,0.00103
-124.1874,49.5346,0.005787,0.003785,0.00044,0.00051
-124.2486,47.2996,0.015391,0.011418,0.0002,0.0002
-124.332,47.5402,0.013746,0.011525,0.000661,0.000394
-124.5614,47.9368,0.015742,0.009764,0.0002,0.0002
-124.7043,48.9955,0.008294,0.005681,0.00048,0.00057
-124.9589,49.0693,0.007506,0.005304,0.00045,0.00054
-125.1336,48.8282,0.009677,0.006363,0.00025,0.00022
-125.2823,49.1917,0.008051,0.00495,0.00044,0.00052
-125.3153,50.4907,0.00126,0.001072,0.00079,0.00084
-125.3644,49.5522,0.003315,0.002315,0.00067,0.00072
-125.3995,49.8233,0.003953,0.002106,0.00068,0.00074
-125.8407,50.3349,0.001383,0.002778,0.00069,0.00072
-126.0582,50.1044,0.002664,0.002159,0.00069,0.00074
-122.5818,46.3695,0.004799,0.004852,0.00058,0.00058
-122.2315,41.6282,-0.003002,0.006141,0.00055,0.00055
-120.0041,42.6753,-0.001823,0.003432,0.00065,0.00065
-122.2427,42.1365,-0.001959,0.005851,0.00057,0.00057
-119.3542,41.997,-0.003517,0.003119,0.00045,0.00045
-119.3101,42.6883,-0.001763,0.002129,0.00065,0.00065
-120.285,47.4044,0.001189,0.000673,0.0002,0.0002
-117.1931,46.7339,0.001677,0.000191,0.00024,0.0002
-120.9959,43.6672,-0.000207,0.003406,0.00058,0.00058
-120.6403,43.2885,-0.00041,0.003524,0.00055,0.00055
-120.306,43.4279,-0.000778,0.003073,0.00055,0.00055
