-119.68,48.132,-0.45284,0.5
-123.02,49.27,-1.3119,1.543
-123.02,49.275,-1.2819,0.892
-118.19,44.44,0.7144,1.089
-122.13,47.554,-1.4722,0.554
-122.8,45.486,-1.0527,0.758
-117.27,40.361,0.55922,0.5
-117.84,42.78,-0.45597,0.5
-119.84,40.519,-0.19406,0.814
-119.84,41.479,-0.67414,0.5
-124.56,42.836,1.1835,0.5
-124.18,41.746,2.8815,0.621
-121.23,40.31,-0.46504,1.005
-120.7,40.422,0.45208,1.534
-121.43,41.018,2.429,0.906
-122.31,41.314,1.5318,1.417
-119.24,40.833,-0.99452,0.5
-123.37,46.197,-0.46774,0.529
-122.19,47.614,-0.20018,0.611
-117.98,46.321,-0.26052,0.883
-122.78,48.011,-0.48521,0.661
-119.99,47.832,-0.68458,0.536
-121.79,43.224,-0.60606,0.539
-122,49.144,-0.28558,1.096
-121.95,49.153,1.3164,1.253
-122.01,49.157,-0.24558,0.57
-123.98,45.487,0.46107,0.522
-121.15,43.751,0.5947,0.71
-122.09,42.976,-1.7168,0.778
-122.14,42.896,-1.9367,1.244
-122.02,42.923,-1.8398,1.056
-124.13,48.82,2.5079,0.544
-122.15,42.934,-2.2547,0.982
-124.4,40.442,-1.833,0.603
-124.4,40.441,-0.68055,0.679
-121.75,48.539,-1.9053,0.583
-118.35,40.25,0.15528,0.752
-117.9,48.545,-0.21298,0.5
-120.18,45.238,-0.85142,0.521
-123.3,44.586,1.4921,0.5
-119.34,41.591,-1.5944,0.793
-122.26,46.059,-0.4683,1.055
-122.69,48.217,0.17449,0.533
-125,49.69,5.1907,1.191
-121.23,43.722,-1.3613,1.376
-120.31,47.43,-1.6533,0.954
-122.26,46.84,-0.75956,0.562
-122.26,46.84,-0.53556,0.5
-115.77,49.522,1.8296,0.736
-118.57,43.416,-0.89857,0.966
-115.67,49.6,0.90256,3.207
-122.91,46.275,-1.2686,0.5
-121.73,46.871,-0.10882,1.018
-121.73,46.871,0.45218,1.057
-122.24,47.381,-1.2582,0.527
-117.66,49.258,1.0432,0.739
-122.89,42.377,-0.089401,0.568
-121.69,47.975,-0.08696,0.98
-123.22,47.423,0.79602,0.56
-122.5,45.611,-0.95313,0.651
-120.42,42.791,0.45596,0.5
-123.34,43.211,0.24579,0.614
-123.24,43.119,0.77695,0.5
-123.93,47.469,3.9306,0.632
-120.47,40.204,-1.2116,0.895
-123.02,49.134,-1.3429,0.76
-117.16,48.137,0.47229,0.648
-120.15,40.026,-0.21469,0.964
-119.62,49.323,0.36304,0.868
-119.62,49.322,-0.27896,0.868
-119.62,49.323,-0.47296,0.72
-119.62,49.323,-0.080958,0.5
-119.85,40.401,-0.98006,0.85
-118.15,47.656,0.51531,0.539
-122.08,47.774,-0.97938,1.527
-117.31,40.901,1.8621,0.711
-120.79,43.031,-0.038103,0.623
-117.93,45.565,2.937,1.067
-115.82,40.915,-0.52582,0.5
-122.76,47.498,-0.81075,0.507
-117.29,45.431,0.71623,0.585
-121.96,47.206,-0.98134,0.587
-119.54,47.329,-0.071395,0.5
-120.58,41.865,-1.7197,1.366
-120.58,43.147,0.51923,1.4
-118.73,40.513,-0.35527,0.659
-120.31,40.077,-0.65169,2.39
-118.09,40.332,0.27611,0.669
-120.59,42.022,-0.061032,1.597
-119.82,40.158,-1.4098,0.84
-120.28,40.418,-0.019221,0.61
-120.79,41.109,-0.50743,0.908
-120.69,43.364,-0.19387,0.5
-119.47,40.575,-0.53523,0.555
-122.29,49.138,-1.7913,3.37
-123.96,46.205,2.2643,0.5
-123.96,46.205,2.4893,0.5
-117.22,44.292,0.78106,0.597
-119.36,40.417,-1.4538,0.865
-119.36,40.417,-0.36377,0.5
-118.98,40.626,-0.76415,0.5
-121.44,44.565,-0.92336,1.061
-121.57,44.559,-2.5144,1.322
-121.71,44.548,-1.2644,1.172
-122.1,44.568,-0.90988,1.074
-122.24,44.602,-0.72695,1.008
-121.42,44.425,-0.57136,1.149
-119.36,40.65,-2.0725,0.627
-126.13,49.681,3.2327,0.799
-121.29,46.02,-2.6325,0.926
-120.81,45.839,-0.72443,0.5
-117.6,40.462,0.72041,0.91
-120.8,45.829,-1.2334,0.535
-119.05,40.087,-0.0446,0.62
-120.61,41.35,0.26102,0.79
-117.66,48.144,-0.070117,0.56
-123.02,46.795,-0.45092,0.688
-122.13,48.195,-1.5724,0.85
-120.79,45.364,-1.2255,0.538
-123.3,42.434,0.58444,0.576
-119.48,42.016,-0.52614,1.502
-121.33,45.783,-1.3204,0.51
-121.33,45.783,-1.6084,0.569
-121.79,47.291,-2.053,0.626
-117.1,44.872,0.17485,0.608
-121.47,40.816,-0.31778,0.614
-120.73,40.783,-0.82311,1.077
-122.92,47.019,-1.0831,1.124
-123.11,44.378,0.34778,0.568
-119.94,40.08,-0.77946,1.165
-120.5,40.592,-0.064308,1.405
-117.47,41.154,1.8059,0.5
-117.61,43.866,0.8302,0.845
-119.56,42.247,-1.3896,2.2
-121.85,44.12,-0.47824,0.742
-119.15,42.118,-0.15672,1.032
-116.32,43.612,-1.6854,0.806
-116.8,47.742,1.2079,0.818
-116.92,44.009,-0.80569,0.845
-116.2,43.909,0.16842,0.864
-117.03,46.409,0.33856,0.822
-116.39,43.606,0.34345,1.288
-115.67,43.138,-2.7495,0.773
-116.7,43.706,-0.3673,0.865
-116.57,43.582,-0.60355,0.855
-116.12,45.94,0.19867,0.5
-116.75,43.205,-1.3835,1.057
-116.28,43.653,-0.70814,0.5
-116.93,47.714,0.49628,0.935
-116.84,40.866,0.6027,1.239
-117.06,41.152,1.0717,0.5
-117.44,40.278,0.19923,0.694
-122.99,45.523,0.20601,0.521
-122.44,48.562,-1.199,0.675
-124.05,48.433,2.5879,1.78
-122.22,46.275,-0.045458,0.5
-118.08,43.744,0.99132,1.122
-118.41,40.908,-0.54867,0.5
-119.07,40.323,-0.83938,0.627
-122.9,46.118,-0.52047,0.952
-119.16,46.198,-0.58834,0.58
-121.78,42.224,-1.3647,0.712
-117.91,40.063,0.52658,0.5
-119.46,49.877,1.855,1.134
-118.56,46.643,0.64854,0.699
-116.81,47.771,0.67593,0.575
-122.32,47.803,-0.18821,1.017
-122.8,47.547,-0.19775,0.5
-118.97,40.444,-0.44415,0.669
-121.31,43.752,-1.6093,0.917
-117.85,40.401,0.32442,0.668
-115.7,40.851,-0.34538,0.5
-121.51,43.665,-0.59135,0.67
-117.88,46.82,1.3391,0.82
-123.11,44.634,1.843,0.592
-116.86,40.404,-0.51593,0.5
-124.11,43.984,-1.0913,0.575
-120.44,41.228,-1.553,0.898
-120.54,47,-0.17197,0.52
-121.9,44.179,-0.40902,1.363
-121.83,47.944,-1.48,0.522
-115.74,40.86,-0.67338,0.689
-120.35,42.172,-2.3453,0.596
-120.28,46.369,-1.2275,0.584
-122.7,49.058,-2.1799,0.619
-122.76,47.219,-0.35777,0.5
-119.75,41.785,-0.68248,0.5
-118.71,41.477,-0.31856,0.5
-120.62,40.661,-1.3344,1.347
-119.77,41.074,-0.71662,0.5
-123.09,44.051,0.54241,0.5
-121.69,47.695,-1.3511,0.532
-117.16,47.282,0.54373,0.505
-119.23,40.515,-1.0228,1.117
-119.38,41.07,1.306,0.851
-124.05,46.278,1.354,0.718
-117,46.373,0.55971,0.521
-120.44,41.035,-2.8694,1.006
-118.44,40.707,-0.19847,0.551
-119.55,41.605,-0.2973,0.5
-117.78,40.209,0.23253,0.651
-117.59,40.118,0.42244,0.651
-122.96,44.974,0.49568,0.5
-121.22,42.418,-1.5193,0.592
-121.13,44.664,-1.469,0.6
-121.83,44.085,-0.47824,1.473
-124.7,49,3.9827,0.901
-121.71,45.329,-0.9216,0.89
-118.06,40.652,-0.10648,0.722
-116.1,40.148,-0.52017,0.5
-122.29,49.159,-1.1543,0.678
-124.59,48.371,2.1407,0.683
-119.27,47.131,-0.088295,0.723
-120.3,41.902,-0.087993,0.56
-115.41,40.711,-0.33058,0.5
-123.6,46.983,0.67623,0.595
-120.07,40.447,-0.35859,0.844
-117.07,40.303,0.0034402,0.706
-123.91,49.467,1.7561,0.753
-121.74,46.785,0.89418,0.794
-119.27,47.131,0.42871,1.028
-120.15,44.565,0.67226,0.762
-121.73,46.836,-0.25782,0.708
-125.57,49.551,4.6757,0.979
-123.94,49.164,1.8109,0.606
-123.9,49.107,1.9509,0.934
-124.09,49.295,2.0259,0.5
-123.72,48.824,2.1039,0.62
-124.62,48.298,4.3737,0.544
-124.06,44.585,1.6092,0.898
-119.4,42.306,-1.4196,1.265
-121.8,47.495,-0.52442,0.732
-121.25,43.739,-0.1693,0.765
-126.62,49.592,3.7877,0.5
-123.11,49.322,-0.34292,0.842
-122.98,45.3,-0.62989,0.574
-122.94,49.2,-1.4309,0.624
-117.05,48.178,2.2733,1.035
-122.44,43.738,-1.6658,0.567
-123.1,44.066,0.22541,0.56
-121.82,46.9,0.28743,0.524
-120.16,40.735,-1.19,1.101
-124.16,46.952,1.6921,0.585
-123,44.897,0.87668,0.52
-118.71,47.329,0.18638,0.749
-119.55,48.373,-0.81887,0.663
-122.91,46.961,0.032943,0.574
-119.55,49.18,-0.56696,0.643
-122.9,47.045,-1.5241,0.6
-124.07,44.515,-0.35178,0.5
-120.27,40.964,-1.7477,0.82
-120.2,45.719,-0.13309,0.689
-121.3,44.094,-0.23723,0.796
-120.18,45.227,-0.53142,0.637
-122.82,45.234,0.13066,0.681
-123.16,44.045,1.3438,0.596
-124.11,43.986,0.29668,0.612
-122.42,45.498,-0.015128,0.612
-123.15,44.29,1.2186,0.583
-123.03,45.519,0.82401,0.565
-119.32,45.805,-0.48791,0.71
-119.57,45.361,-0.51245,0.676
-121.67,42.289,-1.6797,0.743
-121.67,42.289,-2.1137,0.72
-121.81,42.143,-0.90866,0.698
-121.14,44.602,-0.28313,0.728
-122.88,42.38,1.6456,0.687
-122.6,45.154,0.19188,0.669
-123.21,45.188,0.64988,0.631
-124.06,44.675,0.88316,0.719
-122.49,43.746,-0.034799,0.727
-118.85,45.671,0.33273,0.726
-122.67,45.507,-0.55967,0.505
-123.35,43.298,0.96979,0.682
-119.06,44.164,0.29856,0.642
-119.06,44.164,0.13556,0.662
-124.05,44.625,0.22001,0.743
-122.73,44.398,0.80789,0.633
-122.96,44.973,0.83668,0.625
-123.11,44.558,1.4788,0.757
-123.85,45.486,0.58507,0.737
-120.69,45.586,-0.28004,0.692
-119.17,46.823,0.17905,0.88
-122.34,48.418,-2.978,1.088
-122.2,47.475,-2.5092,0.658
-117.33,41.429,0.51263,0.5
-119.94,41.276,-0.59123,0.5
-117.06,42.982,-0.31386,0.5
-115.31,43.3,-0.46519,0.5
-118.57,47.002,0.35499,0.5
-118.73,48.675,0.082943,0.5
-118.01,45.232,0.6436,0.5
-116.1,44.898,0.7277,0.521
-115.84,47.562,1.0864,0.504
-116.29,48.731,1.0856,0.527
-124.08,40.876,1.0597,0.641
-122.41,40.998,0.096224,0.629
-124.01,42.967,0.41913,0.67
-121.09,43.112,0.23123,0.5
-120.95,44.923,-0.84426,0.5
-123.49,47.97,1.4925,0.584
-120.93,46.844,-0.25426,0.5
-117.88,40.433,0.43829,0.5
-117.47,40.321,0.66723,0.5
-116.74,40.495,-0.20393,0.5
-116.28,40.363,0.0011016,0.5
-119.48,40.78,-0.99092,0.557
-119.01,40.242,-0.53438,0.503
-119.62,41.358,-0.40367,0.5
-120.81,40.419,0.81158,0.529
-120.08,40.289,-0.80276,0.545
-123.36,41.807,1.2861,0.598
-123.19,41.272,0.94711,0.592
-123.91,40.024,0.19688,0.77
-124.31,40.248,-1.8313,0.522
-124.11,40.422,1.3296,0.564
-124.28,40.505,0.47195,0.531
-124.13,40.551,1.29,0.531
-124.21,40.637,-0.57805,0.596
-124.24,40.691,-0.90005,0.5
-124.06,40.22,2.796,0.551
-123.69,40.119,1.0101,0.5
-123.85,40.246,1.7664,0.632
-123.86,40.435,1.3736,0.629
-123.88,40.544,1.3841,0.541
-123.88,40.669,1.9583,0.546
-123.97,40.791,2.3063,0.5
-123.86,40.88,3.4682,0.628
-123.69,42.099,0.54726,0.6
-123.63,42.275,0.67181,0.54
-124.09,41.559,-0.25248,0.675
-123.66,40.257,0.78041,0.549
-123.88,41.152,3.0354,0.505
-123.7,40.575,1.2626,0.563
-123.57,40.479,1.3344,0.78
-123.45,40.082,0.76522,0.559
-123.14,40.324,0.38419,0.54
-123.32,40.733,1.2445,0.542
-123.17,40.547,1.1163,0.574
-122.87,40.296,0.81619,0.624
-122.92,40.748,0.12835,0.608
-122.67,40.034,0.43715,0.644
-122.61,40.651,1.2408,0.631
-123.33,40.887,1.347,0.557
-122.27,40.271,0.11063,0.579
-120.95,41.183,-1.0425,0.503
-121.83,40.906,-0.29091,0.578
-122.32,40.731,1.2461,0.776
-124.23,42.209,2.9351,0.5
-124.05,42.86,0.56446,0.675
-124.41,43.09,2.6648,0.5
-124.25,43.396,1.4051,0.5
-123.98,43.614,0.62991,0.5
-124.06,44.585,0.37622,0.5
-123.38,42.504,0.57685,0.5
-123.43,43.14,-0.34074,0.512
-122.66,42.191,-0.36232,0.503
-123.06,43.363,0.48004,0.5
-117.25,45.428,0.57123,0.5
-123.33,43.623,0.78598,0.5
-123.59,44.382,0.89602,0.5
-123.43,44.689,1.5546,0.5
-123.1,44.941,0.92468,0.5
-122.89,44.052,0.38841,0.5
-122.93,44.535,0.94678,0.5
-122.58,44.497,0.18712,0.668
-121.78,42.26,-0.42866,0.5
-119.95,43.002,-0.033396,0.5
-121.77,43.177,-0.15406,0.624
-122.22,44.342,-0.28972,0.5
-122.48,44.841,0.27584,0.5
-121.95,44.435,-0.26088,0.657
-118.97,44.403,0.4738,0.5
-121.57,44.297,-1.128,0.54
-120.38,42.469,-0.29001,0.5
-120.6,43.812,0.28293,0.5
-118.93,43.034,0.45473,0.5
-118.41,42.255,0.27395,0.5
-119,43.447,-0.92058,0.5
-117.89,43.234,-0.29173,0.5
-117.8,44.835,0.43429,0.5
-123.86,45.022,1.2618,0.5
-123.82,45.31,1.2919,0.551
-123.8,46.422,1.854,0.5
-123.92,46.926,2.5531,0.5
-123.61,47.434,2.3023,0.5
-123.81,47.513,3.2953,1.028
-124.56,47.937,1.6732,0.5
-124.31,47.766,3.1621,0.5
-124.14,48.062,3.4751,0.52
-123.39,45.159,0.64701,0.5
-123.64,45.629,0.23921,0.5
-123.15,45.19,0.71388,0.5
-123.93,45.955,1.8973,0.532
-123.38,46.201,0.41325,0.5
-123.24,45.851,0.94373,0.5
-123.08,46.111,0.03953,0.5
-123.16,45.538,0.75484,0.53
-122.59,45.221,-0.042116,0.5
-120.15,48.427,-0.36064,0.538
-122.69,45.835,-0.45758,0.5
-123.73,46.656,1.05,0.5
-121.6,47.04,-0.095195,0.5
-123.3,46.575,-0.060038,0.5
-123.41,47.237,0.77467,0.5
-123.37,47.409,1.391,0.505
-122.87,46.589,-0.42113,0.5
-122.43,46.532,-0.4278,0.5
-116.98,46.798,0.73967,0.5
-122.94,47.288,0.16557,0.5
-122.87,47.823,0.74032,0.543
-122.85,46.453,-0.15813,0.5
-122.51,47.803,-0.92746,0.571
-122.34,45.43,-0.82285,0.5
-121.88,45.676,-0.9031,0.5
-123.44,47.004,0.92823,0.578
-121.99,46.572,-0.45816,0.5
-121.68,46.623,-0.35785,0.507
-119.87,44.533,0.1859,0.631
-121.08,47.74,0.062768,0.5
-123.5,48.06,0.69648,0.533
-123.13,48.045,0.85343,0.501
-122.46,48.002,-0.49444,0.5
-122.67,48.419,-0.27551,0.5
-122.91,48.708,-0.17358,0.5
-122.49,48.856,-1.071,0.5
-122.14,48.916,-0.79933,0.603
-121.62,48.26,-0.77654,0.576
-121.29,48.51,-0.2574,0.594
-121.07,48.73,-1.5965,0.707
-120.67,45.59,-0.46004,0.5
-122.89,46.116,0.43753,0.5
-119.69,45.453,0.035575,0.5
-120.01,45.911,-1.4773,0.5
-119.63,46.26,-0.67217,0.5
-119.54,45.953,-0.56448,0.5
-119.04,46.793,-0.0033197,0.5
-119.49,47.404,0.32561,0.5
-118.75,47.759,0.21381,0.5
-118.99,47.954,-0.16512,0.5
-122.21,41.294,-0.48218,0.8
-122.2,41.345,0.67882,1.13
-122.29,41.381,-0.37625,0.781
-122.19,41.479,-0.29925,0.698
-122.09,41.454,-0.017738,0.993
-122.07,41.41,-1.1337,1.311
-122.31,41.464,-0.49425,0.683
-122.15,41.532,0.11475,0.784
-121.5,40.473,-6.1384,1.033
-121.53,40.456,-6.6324,0.865
-121.51,40.465,-6.1384,0.834
-121.47,40.466,-6.8244,0.933
-121.46,40.509,-5.6444,0.899
-121.6,40.492,-6.1384,0.866
-121.58,40.54,-6.1384,0.779
-121.43,40.409,-4.3984,1.134
-121.51,41.712,-0.85145,0.5
-121.61,41.586,-2.3146,0.745
-121.49,41.616,-2.3146,0.586
-122.35,46.11,-0.4893,0.677
-122.16,46.03,-0.2143,0.557
-122.36,46.19,-0.48346,0.5
-122.19,46.18,-1.1785,0.708
-122.23,46.231,0.76454,0.5
-122.18,46.224,0.48754,0.569
-122.2,46.21,-1.8045,0.763
-122.18,46.3,0.76454,0.507
-122.16,46.199,-0.44046,0.577
-122.15,46.197,-0.53846,0.507
-122.18,46.188,-0.46196,0.755
-122.16,46.173,-0.26446,0.534
-122.2,46.19,-0.46196,1.501
-122.22,46.178,0.23454,0.54
-122.13,46.195,0.85054,0.571
-122.35,46.3,-0.64746,0.5
-122.2,46.145,-0.15846,0.769
-122.31,46.173,-0.070458,0.501
-120.83,41.359,-1.0825,0.522
-120.47,41.333,-0.46398,0.5
-123.89,43.392,0.23391,0.5
-124.41,42.442,3.1065,0.5
-124.29,42.077,3.5541,0.519
-123.23,42.692,0.36399,0.54
-121.88,42.58,-0.000758,0.557
-122.61,42.727,-1.4998,0.691
-119.66,42.546,-0.23565,0.5
-117.73,42.02,-0.011915,0.5
-122.42,41.831,0.4312,0.573
-123.98,41.845,1.9765,0.679
-121.67,45.345,-0.4876,0.819
-122.14,46.245,0.49754,0.743
-123.57,40.479,2.0024,0.823
-118.75,47.759,-0.22019,0.625
-118.75,47.759,-0.24019,0.592
-124.56,47.937,1.6402,0.56
-124.56,47.937,1.7492,0.556
-124.05,42.862,1.2035,0.724
-123.43,43.145,-0.22324,0.801
-124.2,47.213,0.79752,0.5
-117.11,40.073,-0.38153,0.696
-117.7,41.324,-0.41285,0.5
-122.57,47.172,-0.9192,0.5
-123.33,44.919,-0.28761,0.582
-118.76,45.666,-1.1383,0.766
-122.61,45.597,-0.94013,0.522
-120.38,40.034,-0.72342,2.256
-122.21,47.982,-0.92478,1.446
-122.28,47.899,-0.79121,0.5
-123.45,48.649,0.46342,0.5
-120,40.872,-1.0429,1.139
-121.56,45.518,-0.38721,0.721
-121.68,46.6,-1.4709,0.699
-117.19,46.734,0.063194,0.5
-119.97,44.132,0.16355,0.559
-121.69,43.991,0.62076,0.612
-123.42,48.101,0.40148,1.031
-121.64,46.859,-0.10882,2.012
-119.59,49.501,0.37704,0.669
-120.84,44.312,-1.3982,0.5
-118.47,40.379,-0.44006,0.731
-117.63,46.48,2.0706,0.678
-120.74,41.599,-1.5123,0.5
-122.04,44.097,-2.2989,1.228
-122.61,47.391,-0.080747,0.5
-119.79,46.216,-0.59417,0.588
-122.32,47.451,-1.3692,0.773
-122.49,42.755,-0.83781,0.568
-123.49,48.117,0.13348,0.692
-124.86,49.256,3.6347,0.5
-124.41,48.544,1.8597,0.584
-124.26,41.783,3.4345,0.5
-119.61,45.939,0.62152,0.703
-122.01,47.5,0.53327,0.99
-120.97,47.775,0.80377,0.946
-124.44,49.346,3.6327,0.68
-120.38,40.743,-0.47444,0.851
-123.36,42.954,0.45995,0.965
-122.37,40.625,2.4921,1.009
-120.76,47.273,0.60908,1.193
-121.15,44.26,-0.70498,0.5
-124.11,43.701,-1.3018,0.5
-119.28,46.277,0.32466,0.703
-119.41,48.964,-0.78796,0.699
-121.15,44.26,-1.251,0.5
-120.79,46.749,-0.28865,0.666
-118.71,40.804,-0.93334,0.688
-122.37,47.388,-1.4982,0.509
-122.38,47.387,-1.4432,0.535
-118.73,48.649,0.47694,0.652
-123.36,43.235,0.014792,0.795
-115.12,40.617,-0.097918,0.5
-116.26,48.218,0.22352,0.804
-118.42,40.554,-0.38006,0.961
-123.73,46.684,0.47298,0.5
-123.42,48.567,0.96542,1.061
-120.71,40.912,0.62457,1.565
-122.03,47.54,-0.74573,0.727
-123.54,46.966,0.70423,2.532
-120.72,46.951,-0.63962,0.5
-123.01,48.546,-0.28658,0.5
-123.7,48.923,0.88142,0.5
-118.36,41.13,-0.84259,0.5
-122.34,48.418,-1.658,0.734
-122.26,47.687,-1.6002,0.64
-123.92,45.984,1.5063,0.5
-122.31,47.654,-0.91521,0.5
-122.24,48.504,-1.779,0.915
-122.22,48.522,-1.379,0.5
-122.19,46.2,-0.46196,1.836
-123.11,48.091,-0.047242,0.623
-118.85,40.307,-0.52519,0.578
-117.63,40.676,1.8515,0.704
-120.23,40.592,-0.27922,0.5
-119.02,41.868,-0.12139,0.5
-126.26,49.348,2.9127,0.819
-121.53,45.464,-0.66021,0.836
-120.03,40.278,-1.6078,1.147
-122.34,48.433,-2.228,0.749
-121.88,45.694,-0.9391,1.119
-118.71,41.032,-0.78906,0.5
-117.93,41.16,1.0435,0.5
-122.35,47.524,-1.3642,0.5
-119.65,40.621,-0.90706,0.551
-120.25,43.003,0.032087,0.5
-121.39,47.391,-0.25206,0.632
-121.64,46.915,-0.50957,1.461
-117.73,40.853,0.32152,0.889
-117.5,47.628,1.1504,0.521
-117.42,47.518,0.31274,0.567
-117.42,47.518,0.17874,0.545
-119.78,44.827,-0.12494,0.566
-117.98,47.31,0.6923,0.5
-121.65,44.192,-0.78853,0.999
-123.1,48.082,-1.0232,0.968
-123.14,49.725,0.82308,0.832
-119.56,40.844,-0.40392,1.241
-122.32,47.682,-1.4452,0.542
-120.47,40.379,0.46769,1.402
-122.82,44.831,0.79014,0.5
-122.73,44.396,-0.063112,0.608
-119.21,40.231,-0.37245,0.692
-123.33,42.987,-0.19205,0.964
-120.07,41.662,-0.52696,0.642
-122.69,49.074,-0.98092,5.789
-122.7,49.175,-1.4309,0.652
-120.56,40.449,0.42269,1.15
-121.25,43.643,0.022697,0.633
-121.36,43.673,0.2997,0.596
-121.78,44.024,0.62076,2.047
-122.47,47.229,-0.9662,0.525
-117.18,46.715,-0.18881,1.088
-121.13,45.608,-1.4976,0.626
-120.5,40.863,-0.75444,1.578
-125.91,49.154,2.8287,0.59
-122.19,46.219,-0.46196,0.704
-122.17,46.275,0.24154,0.614
-121.62,44.09,-0.20769,1.712
-122.29,47.106,-0.47439,0.5
-123.83,45.455,0.41207,0.5
-118.63,40.647,-0.63934,0.598
-118.71,40.079,-1.8791,2.283
-121.14,43.602,-0.19912,0.718
-123.77,46.207,1.4323,0.5
-117.71,49.098,-0.47878,0.757
-118.64,40.29,-0.60119,0.605
-124.15,41.054,-0.069322,0.512
-122.19,46.2,-0.46196,2.992
-122.22,46.237,-0.46196,0.624
-120.02,41.018,-0.23484,0.5
-122.91,46.984,0.52894,0.668
-118.26,40.403,0.13611,0.5
-120.08,40.103,-0.65046,1.505
-122.92,47.016,0.62294,0.5
-122.16,46.213,0.48154,0.645
-122.21,46.198,-1.6095,0.889
-120.12,48.366,-0.1342,0.793
-125.54,48.926,2.4967,0.5
-122.67,47.755,-0.32346,0.515
-118.94,45.133,0.20552,0.547
-122.52,45.618,-0.022128,0.562
-117.29,40.711,1.2078,0.855
-119.73,46.637,-0.10837,0.682
-119.78,48.1,-0.58769,0.686
-119.29,47.612,1.0637,0.674
-122.97,46.675,-0.024917,0.549
-117.33,46.954,0.72889,0.694
-117.59,47.564,1.3087,0.675
-120.55,46.984,-0.66397,0.656
-121.99,47.203,-0.32934,0.651
-122.21,47.981,-0.83115,0.572
-122.56,48.828,-1.901,0.658
-123.02,48.533,-0.071579,0.728
-123.03,48.531,-2.1326,1.271
-119.51,41.292,-0.46267,0.5
-122.19,47.709,-1.1622,0.767
-122.89,46.113,-0.41147,0.728
-118.26,46.092,1.2838,0.711
-119.72,41.248,-0.58175,1.005
-121.27,45.224,-0.5796,0.651
-122.27,46.555,-0.35048,0.617
-123.6,46.978,0.89823,0.633
-122.33,48.384,-0.89698,0.622
-119.93,46.762,-0.37888,0.805
-122.84,47.046,0.36623,0.643
-119.17,46.81,0.34605,0.618
-122.84,47.048,0.66623,1.328
-119.08,46.249,0.58834,0.711
-122.57,47.803,-0.33146,0.5
-122.32,47.451,-0.61018,0.539
-119.84,47.235,-0.40852,0.649
-122.14,47.681,-1.4632,0.672
-118.38,47.121,0.43699,0.681
-117.42,47.666,0.68643,0.5
-120.02,46.304,-0.15312,0.682
-121.83,47.527,-1.8624,0.525
-117.07,47.228,1.2161,0.763
-120.28,47.404,-0.43733,0.604
-118.28,46.082,0.78378,0.644
-120.55,46.617,-0.14932,0.725
-122.87,45.171,0.13066,0.508
-122.54,40.58,1.3508,2.137
-122.56,45.78,1.0409,0.761
-121.98,44.163,-0.58902,1.436
-122.7,48.313,-1.1735,0.5
-122.7,48.312,-1.5565,0.5
-121.82,44.06,-0.47824,1.926
-121.82,44.06,-0.47824,1.095
-117.88,40.558,0.81129,0.534
-118.47,40.025,-0.4923,0.783
-121.6,45.131,-0.59789,0.616
-120.17,48.463,-0.25064,1.314
-120.4,41.557,-0.9441,0.535
-123.25,49.352,0.13308,3.542
-120.37,47.445,-0.78233,0.801
