-122.197802579,49.072141046,0.388
-120.100255173,42.760741791,-0.162
-120.006710894,42.196394973,-1.429
-123.487471726,48.389780311,0.613
-123.487687455,48.389739572,0.613
-123.487470112,48.389781422,0.613
-118.167286438,40.145912836,0.142
-122.141859552,48.174067086,-1.272
-120.183269563,45.708205802,-1.098
-121.368506504,43.82056507,-0.574
-122.670169066,42.180690735,-0.422
-125.135104681,48.835329253,2.562
-118.294999004,41.438766957,-0.94
-122.329538238,49.052173767,0.032
-123.000194127,49.251391241,0.255
-117.65304565,49.311892645,1.058
-122.002575492,49.14657981,0.989
-122.791120322,49.278590918,0.255
-124.983690046,49.700070964,4.224
-123.069251229,49.032204182,0.438
-123.428708746,48.429263274,0.613
-121.440679267,49.378679823,1.453
-119.495400284,49.884759905,0
-122.657374447,49.103818832,-0.144
-123.147133716,49.115116798,0.439
-122.538536069,49.221155426,-0.144
-123.953243935,49.183930621,1.941
-123.45099439,48.648497088,1.069
-123.763077966,49.472228362,2.351
-122.860086739,49.192086774,0.255
-119.644242405,49.565435969,0.391
-123.799529645,48.559486874,2.214
-123.082771295,49.006042863,0.438
-123.08934566,49.275764217,0.439
-123.391567814,48.480710873,0.613
-122.478972536,48.755268613,-0.144
-121.315186318,44.057158802,-0.74
-122.12549899,47.617421728,-1.363
-119.828741883,40.728800959,-0.179
-118.988832845,47.933294039,-0.69
-124.252526591,47.539344489,1.535
-121.849796907,44.245787259,-1.45
-119.093269904,40.769715578,-0.542
-118.047485521,40.949170612,-0.182
-121.049065135,42.406844845,-1.016
-122.927540217,48.016057607,0.319
-121.307539282,44.089394531,-0.74
-119.382330697,40.272274899,-0.425
-120.327122534,46.883154568,-1.13
-120.109109183,41.230283344,-0.741
-119.68263406,48.131523827,-1.034
-123.015578633,49.269892337,0.255
-123.021820955,49.275055522,0.255
-118.191320959,44.440217621,0.122
-122.132300467,47.554243424,-1.57
-122.797395021,45.485806564,-0.707
-117.843529435,42.779501428,-0.752
-119.838997657,40.518897859,-0.491
-119.840734753,41.478892981,-0.57
-124.563345701,42.836098771,0.502
-124.184301057,41.745598577,2.429
-121.229106695,40.309618986,-0.414
-120.702888241,40.421736597,-0.433
-121.43108514,41.017873186,-0.319
-122.314359192,41.314206276,0.01
-119.237200183,40.832729602,-0.491
-123.367270802,46.197302668,-0.489
-122.19148251,47.614190837,-1.363
-117.97859602,46.321203762,-0.184
-122.775867102,48.010617752,0.319
-119.989904105,47.831555396,-1.034
-121.785832788,43.22436094,-0.792
-121.995218364,49.143516474,1.453
-121.953834771,49.152931052,1.453
-122.008427046,49.15660803,0.989
-123.978123583,45.486515202,-0.296
-121.148683464,43.750906343,-0.455
-122.089393384,42.975999887,-0.986
-122.135997046,42.895877684,-0.986
-122.01629776,42.922935605,-0.986
-124.130884816,48.820304264,2.214
-122.149158426,42.934252269,-0.986
-124.396334452,40.441773926,-1.173
-124.396329642,40.441406208,-1.173
-121.74930132,48.538706434,-1.275
-118.346110167,40.250200508,0.142
-117.90326607,48.544764877,-0.584
-120.181378829,45.237906408,-0.679
-123.304604509,44.585535349,0.22
-119.341823481,41.590714573,-0.839
-122.260774218,46.059216377,-0.994
-122.685604834,48.217311045,-0.461
-124.995632061,49.689556372,4.224
-121.233155872,43.722100717,-0.574
-120.314224415,47.430178015,-0.93
-122.256518982,46.840085217,-1.236
-122.256518869,46.840085232,-1.236
-122.912542721,46.274599853,-0.946
-121.732432219,46.870726695,-0.937
-121.73242218,46.87071876,-0.937
-122.235801267,47.380571509,-1.57
-117.657535595,49.258190385,1.058
-122.893958817,42.37669393,-0.281
-121.686864392,47.975412676,-0.518
-123.219924034,47.423344093,0.319
-122.496132465,45.610920464,-1.359
-120.419344699,42.790501667,0.15
-123.341513653,43.211008674,-0.259
-123.244241568,43.118790921,0.123
-123.926143588,47.468836425,1.652
-120.472538481,40.204240066,0.044
-123.015324771,49.133530668,0.255
-120.147315789,40.025856122,-0.675
-119.624984288,49.322617936,0.013
-119.624826002,49.322374134,0.013
-119.624481845,49.322740927,0.013
-119.624982591,49.322618799,0.013
-119.852075614,40.401465286,-0.491
-118.147814028,47.65607069,-0.253
-122.080155901,47.77410395,-1.363
-120.786804215,43.030943236,0.111
-117.928426935,45.564862924,2.076
-122.760584253,47.497604361,-1.345
-121.955583983,47.206207108,-1.042
-119.544679401,47.329335799,-0.636
-120.58270597,41.86455103,-1.54
-120.580411117,43.147005727,-0.191
-118.734091118,40.512950108,-0.45
-120.308310311,40.076530967,-0.755
-118.092511115,40.332137894,0.244
-120.589220918,42.022129529,-1.016
-119.820139031,40.158345817,-0.491
-120.279768593,40.417959103,-0.753
-120.792039701,41.10887789,-0.944
-120.688124353,43.364338833,-0.191
-119.472272683,40.575191372,-0.491
-123.018113052,48.535223964,0.111
-122.28767238,49.138009534,0.032
-123.956094585,46.204887536,0.822
-123.956012144,46.205162761,0.822
-119.355598469,40.416922733,-0.45
-119.35545651,40.416526671,-0.45
-118.979286938,40.625612615,-0.502
-121.439286546,44.564578048,-1.432
-121.565284402,44.559240795,-1.728
-121.712580516,44.548397508,-1.728
-122.102143929,44.568049096,-1.874
-122.236024459,44.602144864,-1.874
-121.422866285,44.424866691,-1.114
-119.360861254,40.649808926,-0.491
-126.127331934,49.681485495,2.416
-121.288607916,46.019828332,-2.26
-120.814676296,45.838818582,-1.821
-117.600459056,40.461828268,0.628
-120.802457034,45.828697991,-1.821
-119.04914724,40.086944418,-0.277
-120.605170633,41.34985894,-1.175
-117.664569427,48.143585664,-0.701
-123.022597573,46.795486018,-0.946
-122.127286296,48.194667851,-1.272
-120.787411791,45.364413773,-1.396
-123.29737987,42.434494011,0.316
-119.483016128,42.015697048,-1.429
-121.327562645,45.782632873,-2.26
-121.327254467,45.782628152,-2.26
-121.788083905,47.290800632,-1.042
-121.469898745,40.815917334,-0.319
-120.728634413,40.782814401,-0.492
-122.921056582,47.01929383,-0.946
-123.109118273,44.377564685,0.26
-119.936676863,40.080009117,-0.277
-120.495226237,40.592259294,-0.433
-117.607947242,43.86587094,0.796
-119.564166218,42.246997205,-1.429
-121.849361486,44.119526303,-1.069
-119.14837919,42.118249991,-0.273
-122.990528503,45.523118877,-1.224
-122.437300277,48.562370441,-0.32
-124.053857357,48.43306354,2.438
-122.217615864,46.275124507,-1.006
-118.078483332,43.743820397,0.564
-118.411645816,40.907847631,-0.837
-119.068338411,40.322976588,-0.425
-122.896069109,46.118177477,-0.946
-119.15863194,46.19788383,-0.332
-121.783880581,42.2241712,-0.474
-117.912274226,40.062566081,0.181
-119.457636799,49.877385185,0
-118.55816922,46.643207018,-0.323
-122.320989919,47.802875803,-0.889
-122.795417868,47.547319611,-0.469
-118.969851091,40.443546538,-0.502
-121.312003985,43.752384377,-0.574
-117.854780085,40.401448394,0.244
-121.506004581,43.664601123,-0.792
-117.878609091,46.819577754,0.448
-123.106665383,44.634351391,0.2
-124.107708584,43.983605611,-1.039
-120.443222134,41.227790448,-0.967
-120.538501496,47.000335439,-0.946
-121.902665683,44.178587624,-1.069
-121.830852755,47.944379629,-1.312
-120.346681605,42.172096338,-1.429
-120.284671775,46.369382382,-1.13
-122.703289922,49.05805036,-0.144
-122.758315504,47.21878571,-1.274
-119.752362653,41.78518173,-0.839
-118.710092369,41.47663324,-0.409
-120.615201538,40.660741871,-0.492
-119.773828388,41.073913304,-0.492
-123.090085508,44.051228557,0.22
-121.689564813,47.695201067,-0.828
-119.232261326,40.514513771,-0.45
-119.377573624,41.070435898,-0.492
-124.053846231,46.278132944,0.822
-120.435622463,41.035151012,-0.753
