175.481	-39.755	-2.5	36.38	-3.27	-3.66	0.9	0.64
174.951	-39.721	-0.92	37.47	-1.96	-2.98	0.83	0.74
174.52	-39.63	-0.87	39.69	-2.2	-1.08	0.69	0.57
174.195	-39.554	-0.36	40.81	-1.91	-0.21	0.6	0.53
175.736	-39.542	-0.92	35.1	-1.79	-4.74	0.75	0.49
174.423	-39.482	-0.68	39.87	-2.2	-0.98	0.54	0.55
175.198	-39.46	-0.29	37.24	-1.48	-3.02	0.6	0.67
174.68	-39.383	-0.74	39.03	-2.24	-1.62	1.73	1.96
174.102	-39.311	0.99	39.53	-0.85	-1.56	0.72	0.77
174.395	-39.285	0.09	39.79	-1.64	-1.08	0.58	0.61
174.228	-39.134	0.9	39.81	-1.06	-1.19	0.4	0.4
177.148	-39.13	1.33	20.51	0.65	-18.23	0.58	0.74
175.637	-39.129	3.52	35.24	2.18	-4.68	0.77	0.77
174.524	-39.081	1.59	38.79	-0.29	-1.98	0.61	0.53
176.713	-38.943	3.61	26.16	2.55	-12.92	0.54	0.47
177.139	-38.577	3.03	23.4	1.78	-15.34	0.76	0.78
177.805	-38.575	2.09	20.29	1.11	-17.92	0.44	0.47
178.102	-38.558	-2.73	20.01	-3.6	-17.97	0.55	0.62
176.448	-38.545	4.5	30.12	2.92	-9.17	0.91	1.44
176.002	-38.432	7.13	34.8	5.24	-4.84	0.95	0.68
178.325	-38.397	-0.15	19.19	-1.1	-18.61	0.57	0.52
178.057	-38.372	2	19.88	0.92	-18.13	0.8	0.58
176.857	-38.35	5.71	27.15	4.1	-11.82	1.68	1.98
177.244	-38.175	3.72	21.97	2.1	-16.69	0.63	1.13
176.198	-38.118	4.28	36.43	2.16	-3.05	0.69	0.58
177.863	-38.109	3.61	21.12	2.18	-17.05	0.7	0.52
177.509	-38.075	4.22	22.69	2.6	-15.76	0.82	0.84
178.349	-38.075	11.8	17.43	10.53	-20.35	0.53	0.66
177.308	-37.995	6.34	23.92	4.56	-14.69	0.56	0.74
177.769	-37.825	5.21	21.71	3.44	-16.53	0.72	0.49
178.407	-37.825	8.83	17.61	7.32	-20.12	0.51	0.49
175.519	-36.333	4.61	39.28	0.39	-0.73	0.54	0.51
173.769	-35.962	5.21	40.65	-0.12	-0.69	0.42	0.36
174.514	-35.617	4.4	42.1	-0.96	1.32	0.59	0.7
173.882	-35.045	6.63	40.82	0.44	-0.44	0.88	0.7
172.771	-34.467	7.27	41.53	0.05	-0.55	0.39	0.43
172.888	-34.432	7.29	41.46	0.08	-0.54	0.4	0.41
171.635	-43.233	-27.1	32.7	-26.25	-10.21	0.69	0.82
171.77	-43.258	-29.37	31.19	-28.43	-11.63	0.92	0.8
171.723	-43.356	-29.76	31.65	-28.74	-11.2	0.59	0.66
171.257	-43.196	-21.76	34.8	-21.14	-8.39	0.59	0.52
171.434	-43.114	-21.77	33.71	-21.14	-9.35	0.55	0.66
172.086	-43.223	-30.2	32.14	-29.13	-10.45	0.48	0.57
171.689	-43.113	-24.21	33.58	-23.45	-9.29	0.63	0.67
171.786	-43.036	-24.35	34.06	-23.61	-8.74	0.7	0.74
171.419	-43.386	-27.83	32.11	-26.94	-10.96	0.58	0.48
171.096	-42.996	-11.8	39.79	-11.46	-3.51	0.63	0.76
170.83	-42.953	-6.03	43.55	-5.87	0.06	0.46	0.47
171.013	-42.734	-4.41	43.46	-4.36	0.1	0.48	0.43
172.064	-41.584	-3	43.15	-3.55	0.55	0.45	0.45
172.117	-41.729	-4.46	42.42	-4.84	-0.14	0.43	0.48
173.117	-42.926	-32.59	30.54	-31.29	-11.29	0.6	0.92
176.917	-39.479	-3.86	23.64	-4.28	-15.28	0.6	0.47
176.469	-39.688	-4.53	26.43	-4.93	-12.84	0.59	0.49
175.737	-40.849	-25.01	29.17	-24.55	-10.67	0.69	0.67
177.664	-38.3	4.01	20.74	2.69	-17.59	0.77	0.72
175.746	-38.61	1.22	36.06	-0.6	-3.77	1.03	0.85
175.796	-38.613	2	37.11	0.21	-2.69	1	0.49
175.805	-38.672	2.32	36.82	0.59	-2.97	0.82	0.72
175.885	-38.624	3.83	36.5	2.09	-3.23	0.94	0.65
175.967	-38.644	5.11	37.27	3.43	-2.39	1.35	1.14
175.957	-38.666	2.33	38.81	0.66	-0.86	1.07	0.59
175.927	-38.683	3.31	39.11	1.65	-0.58	1.33	0.88
176.03	-38.657	6.92	39.44	5.28	-0.17	1.77	1.31
175.997	-38.709	5.67	38.1	4.06	-1.54	1.29	1.54
176.121	-38.686	1.2	36.86	-0.38	-2.68	1.28	1.33
176.214	-38.791	5.9	31.73	4.47	-7.74	0.77	0.79
175.867	-38.502	1.35	35.1	-0.52	-4.64	1.33	1.18
175.915	-38.616	2.68	36.5	0.94	-3.2	0.49	0.53
175.657	-38.717	1.93	36.31	0.18	-3.59	1.37	1.28
176.021	-38.518	6.39	34.46	4.6	-5.16	1.16	0.76
176.156	-38.521	2.92	36.63	1.19	-2.89	0.94	0.82
175.986	-38.598	6.88	36.11	5.16	-3.54	2.56	2.36
176.26	-38.89	5.3	29.82	3.99	-9.61	0.52	0.66
176.584	-38.286	2.26	31.4	0.47	-7.78	0.93	1
176.111	-38.365	7.68	31.98	5.77	-7.57	0.91	0.87
176.221	-38.369	2.63	32.41	0.77	-7.05	1.02	0.83
176.288	-38.386	2.12	32.66	0.31	-6.75	0.9	0.87
176.209	-38.442	0.92	33.62	-0.87	-5.85	0.95	0.69
176.634	-38.485	4.89	27.97	3.33	-11.17	0.62	0.95
175.636	-38.403	2.66	35.56	0.59	-4.36	2.26	1.86
176.318	-38.158	3.24	32.15	1.21	-7.24	0.73	0.8
176.51	-38.831	4.7	28.42	3.44	-10.82	0.62	0.62
176.517	-38.026	4.92	36.55	2.84	-2.68	1.24	1.43
176.405	-38.157	5.27	33.17	3.28	-6.15	0.89	0.97
176.522	-38.173	5.02	30.74	3.09	-8.49	0.77	1.15
176.641	-38.167	5.23	29.91	3.35	-9.23	0.69	0.81
176.094	-38.633	0.7	35.53	-0.94	-4.03	0.55	0.75
176.236	-38.585	2.63	33.21	1	-6.24	1.26	0.83
175.865	-38.211	3.69	36.39	1.52	-3.35	1.4	1.26
176.073	-38.048	4.25	36.1	2	-3.48	0.75	0.9
176.63	-39.179	2.16	25.69	1.31	-13.45	0.68	0.55
177.178	-38.815	3.31	21.55	2.32	-17.16	0.8	0.69
176.819	-39.029	2.45	24.5	1.53	-14.5	0.99	0.59
176.892	-39.234	1.56	22.18	0.88	-16.76	0.6	0.79
176.644	-38.608	4.2	27.92	2.77	-11.21	0.97	1.02
177.009	-37.955	7.03	24.94	5.08	-13.91	1.07	1.18
174.125	-39.043	0.84	41.37	-1.26	0.3	1.16	0.99
176.703	-38.454	5.53	28.15	3.97	-10.94	1.01	1.04
175.995	-38.692	4.36	37.9	2.74	-1.74	1.31	1.44
176.407	-38.272	5.33	34.68	3.45	-4.64	0.82	0.77
176.468	-38.281	1.93	32.51	0.09	-6.76	0.55	0.61
176.273	-38.217	5.24	32.69	3.25	-6.73	0.54	0.49
176.282	-38.249	4.87	33.97	2.92	-5.45	0.83	0.6
176.346	-38.246	2.14	32.64	0.21	-6.73	0.74	0.66
176.229	-38.256	8.54	32.92	6.57	-6.54	0.83	0.71
176.248	-38.306	4.79	34.84	2.88	-4.6	0.78	0.72
176.278	-38.285	4.97	35.69	3.05	-3.73	0.72	0.86
176.324	-38.292	3.8	35.11	1.91	-4.27	0.57	0.73
176.329	-38.264	2.65	34.96	0.73	-4.42	0.73	0.66
176.428	-38.305	2.29	32.93	0.46	-6.37	0.68	0.66
176.46	-38.311	2.79	32.41	0.98	-6.87	0.7	0.62
176.5	-38.318	2.65	31.23	0.86	-8.02	0.78	0.74
176.502	-38.278	2.61	31.81	0.78	-7.43	0.46	0.48
176.388	-38.319	2.14	33.71	0.3	-5.62	0.71	0.63
176.298	-38.233	5.12	33.38	3.16	-6.02	0.92	0.61
176.321	-38.249	3.14	33.35	1.2	-6.04	0.65	0.72
171.444	-42.724	-7.38	42.34	-7.12	-0.71	0.54	0.5
171.459	-42.739	-7.83	42.37	-7.55	-0.67	0.57	0.59
171.462	-42.708	-8.08	43.76	-7.83	0.72	1.4	1.17
171.482	-42.745	-8.78	42.08	-8.48	-0.94	0.48	0.56
171.486	-42.733	-8.35	41.78	-8.06	-1.24	0.56	0.53
175.089	-41.105	-25.02	33.88	-24.6	-6.46	2.34	1.42
175.088	-41.106	-22.73	32.98	-22.31	-7.36	0.84	0.61
175.268	-41.16	-26.28	30.21	-25.72	-9.99	0.49	0.48
175.253	-41.152	-25.41	30.26	-24.87	-9.95	0.83	0.67
175.254	-41.14	-26.08	30.78	-25.55	-9.43	0.5	0.4
172.789	-42.401	-17.92	36.41	-17.31	-5.66	0.68	0.57
172.787	-42.395	-17.8	36.63	-17.19	-5.44	0.65	0.54
172.773	-42.304	-15.65	37.76	-15.14	-4.32	0.5	0.63
172.516	-42.008	-7.66	42.08	-7.57	-0.19	0.54	0.48
170.051	-44.243	-29.39	31.72	-28.39	-12.32	0.46	0.46
170.269	-44.105	-29.59	31.88	-28.61	-12.01	0.7	0.65
170.112	-44.141	-28.67	32.84	-27.74	-11.16	0.5	0.55
169.998	-44.314	-28.64	31.78	-27.6	-12.3	1.23	1.08
169.994	-44.442	-30.49	29.48	-29.33	-14.6	1.55	1.44
171.483	-42.785	-8.7	41.41	-8.36	-1.61	2.1	1.43
171.528	-43.248	-26.87	32.74	-26.06	-10.25	0.45	0.52
171.43	-43.175	-23.59	34.07	-22.9	-8.99	0.54	0.55
172.974	-43.885	-34.4	31.45	-32.22	-10.48	0.55	0.61
173.09	-43.764	-34.54	31.61	-32.43	-10.24	0.64	0.64
172.673	-43.794	-33.96	31.87	-32.03	-10.29	0.51	0.51
172.32	-43.083	-29.5	32.21	-28.45	-10.2	0.55	0.57
171.557	-42.883	-16.18	38.25	-15.71	-4.72	0.87	0.57
175.417	-40.873	-20.97	31.49	-20.63	-8.6	0.55	0.45
172.118	-43.502	-32.83	31.75	-31.47	-10.81	0.62	0.66
172.003	-43.38	-31.96	31.95	-30.78	-10.7	0.55	0.52
171.875	-43.33	-30.89	31.81	-29.82	-10.93	0.64	0.63
171.71	-43.294	-28.55	32.37	-27.6	-10.49	0.53	0.61
171.725	-43.213	-27.23	33.19	-26.35	-9.66	0.56	0.59
171.779	-43.092	-25.53	33.78	-24.74	-9.03	0.56	0.52
171.735	-43.008	-23.38	33.26	-22.7	-9.58	2.06	2.16
171.589	-43.009	-21.83	36.52	-21.22	-6.43	0.49	0.58
171.592	-42.982	-20.74	37.1	-20.16	-5.84	0.55	0.52
171.569	-42.95	-19.18	38.01	-18.64	-4.95	0.74	0.59
171.559	-42.908	-17.93	38.14	-17.44	-4.83	0.67	0.52
171.561	-42.832	-14.27	38.78	-13.85	-4.19	0.69	0.67
171.598	-42.79	-12.99	39.4	-12.59	-3.54	0.56	0.86
171.624	-42.769	-12.4	40.23	-12.01	-2.69	0.62	0.58
171.565	-42.759	-11.11	40.92	-10.76	-2.04	0.6	0.51
171.523	-42.744	-9.81	41.58	-9.49	-1.41	0.56	0.64
171.35	-42.768	-7.75	42.21	-7.5	-0.91	0.63	0.52
171.291	-42.736	-6.4	42.12	-6.21	-1.04	0.63	0.53
171.206	-42.662	-4.74	42.64	-4.67	-0.58	0.78	0.69
171.14	-42.594	-3.78	42.88	-3.81	-0.39	0.7	0.74
171.137	-42.888	-7.95	41.61	-7.69	-1.66	0.53	0.51
171.483	-42.574	-5.98	42.23	-5.85	-0.79	0.54	0.6
171.611	-43.538	-31.29	31.39	-30.15	-11.54	0.51	0.49
171.995	-43.776	-33.55	31.49	-31.98	-11.16	0.46	0.62
175.028	-41.191	-24.87	32.31	-24.39	-8.08	0.42	0.43
175.011	-41.137	-22.3	33.3	-21.88	-7.1	0.43	0.44
175.072	-41.136	-23.65	32.4	-23.21	-7.95	0.59	0.55
175.032	-41.148	-23.81	32.95	-23.37	-7.43	0.49	0.44
174.971	-41.145	-21.75	33.7	-21.34	-6.73	0.52	0.51
174.968	-41.185	-22.86	33.34	-22.42	-7.09	0.5	0.48
174.907	-41.105	-19.94	34.9	-19.6	-5.58	0.49	0.51
174.906	-41.163	-19.39	33.43	-19	-7.05	2.46	1.12
174.949	-41.17	-22.38	33.61	-21.96	-6.84	0.45	0.52
174.914	-41.142	-20.59	34.61	-20.21	-5.86	0.59	0.54
174.902	-41.025	-18.27	35.67	-18.02	-4.81	0.54	0.44
174.848	-41.094	-19.04	35.51	-18.74	-5.01	0.46	0.71
174.855	-41.075	-17.82	37.38	-17.54	-3.14	2.49	1.81
174.823	-41.109	-18.6	35.6	-18.3	-4.94	0.66	0.9
174.839	-41.062	-18.43	36.1	-18.17	-4.43	0.57	0.52
174.88	-41.06	-18.17	35.87	-17.89	-4.63	0.45	0.48
174.804	-41.133	-18.47	36.02	-18.15	-4.54	0.41	0.48
174.854	-41.156	-20.57	35.05	-20.21	-5.47	0.54	0.61
174.856	-41.131	-19.48	35.3	-19.14	-5.22	0.51	0.5
174.884	-41.141	-19.97	34.93	-19.61	-5.57	0.46	0.45
175.196	-41.166	-25.73	31.37	-25.2	-8.89	0.51	0.5
175.198	-41.209	-26.9	30.68	-26.32	-9.58	0.75	0.6
175.383	-41.323	-32.22	30.6	-31.44	-9.51	0.51	0.43
175.394	-41.366	-32.62	30.18	-31.79	-9.93	0.53	0.5
175.48	-41.293	-31.88	30.14	-31.09	-9.9	0.43	0.48
175.468	-41.382	-33.21	30.15	-32.33	-9.9	0.49	0.49
175.497	-41.526	-33.53	30.86	-32.49	-9.17	0.47	0.61
175.585	-41.487	-33.71	30.29	-32.67	-9.67	0.55	0.74
175.426	-41.513	-33.48	30.05	-32.49	-10.03	0.56	0.45
175.394	-41.567	-33.96	30.19	-32.93	-9.92	0.49	0.42
175.23	-41.119	-25.47	31.1	-24.97	-9.13	0.51	0.45
175.197	-41.145	-25.59	32.41	-25.08	-7.85	0.53	0.47
174.881	-41.09	-19.29	35.04	-18.98	-5.46	0.49	0.62
174.902	-41.418	-29.44	31.37	-28.79	-9.11	0.47	0.51
175.009	-41.39	-29.86	30.98	-29.19	-9.42	0.59	0.49
175.284	-41.261	-30.69	30.42	-30.02	-9.77	0.51	0.44
175.343	-41.284	-31.99	30.63	-31.27	-9.52	0.4	0.43
175.347	-41.203	-29.6	30.04	-28.96	-10.1	0.8	0.94
175.185	-41.079	-24.43	31.68	-23.99	-8.59	0.91	0.99
175.309	-41.11	-25.03	30.01	-24.5	-10.16	0.49	0.54
175.405	-41.108	-28.73	31.57	-28.16	-8.53	1.34	0.75
175.45	-41.09	-27.49	30.1	-26.92	-9.96	0.53	0.61
175.353	-41.135	-27.88	30.18	-27.31	-9.96	0.47	0.39
175.391	-41.17	-29.22	30.18	-28.59	-9.93	0.57	0.62
175.447	-41.204	-30.34	29.93	-29.65	-10.14	0.58	0.46
175.155	-41.088	-22.52	31.37	-22.09	-8.92	0.84	0.82
174.952	-41.114	-20.75	34.24	-20.38	-6.21	0.49	0.53
183.434	-43.956	-41.82	32.6	-34.78	-0.94	1.22	1.24
183.522	-43.819	-41.88	32.66	-34.95	-0.8	2.47	1.42
183.426	-43.956	-41.22	34.29	-34.18	0.74	1.53	1.19
167.94	-29.039	13.88	45.08	-0.42	-0.41	0.56	0.5
166.228	-50.517	-29.29	28.62	-24.6	-18	0.59	0.54
172.743	-43.581	-34.7	31.36	-32.94	-10.74	0.47	0.49
168.253	-46.537	-28.83	32.52	-26.64	-12.76	0.64	0.66
171.354	-43.239	-25.2	33.62	-24.49	-9.5	0.58	0.63
171.314	-43.298	-25.2	33.62	-24.45	-9.52	0.58	0.63
169.15	-52.545	-27.7	30.39	-19.3	-14.28	0.53	0.62
174.831	-36.6	4.81	40.47	0.57	-0.07	0.63	0.61
170.451	-43.878	-27.78	31.96	-26.92	-11.8	0.57	0.62
170.796	-44.279	-32.42	31.27	-30.99	-12.24	0.54	0.52
170.48	-44.224	-31.34	31.93	-30.13	-11.81	0.52	0.82
170.325	-43.976	-28.25	31.8	-27.36	-12.05	0.52	0.67
170.218	-43.642	-24.25	35.3	-23.74	-8.62	0.67	0.67
170.133	-44.107	-29.54	31.54	-28.63	-12.44	1.41	2.34
170.132	-43.997	-27.05	32.91	-26.24	-11.07	0.78	0.75
170.11	-43.859	-24.8	33.75	-24.14	-10.25	0.7	0.77
170.133	-43.236	-4.98	43.54	-4.91	-0.44	0.56	0.83
170.055	-43.285	-5.46	43.54	-5.38	-0.5	0.55	0.74
170.149	-43.456	-12.95	43.48	-12.66	-0.49	0.55	0.65
170.001	-43.495	-12.5	43.16	-12.25	-0.92	0.61	0.8
169.96	-43.456	-8.85	42.64	-8.66	-1.46	0.42	0.53
169.854	-43.396	-5.55	43.3	-5.47	-0.88	0.61	0.52
169.774	-43.447	-5.91	43.37	-5.82	-0.86	0.63	0.5
169.806	-43.516	-10.18	43.47	-10.01	-0.74	1.76	1.27
169.944	-43.566	-14.14	40.66	-13.85	-3.46	0.56	0.7
169.771	-43.606	-14.21	41.53	-13.97	-2.71	2.03	2.16
169.654	-43.652	-11.77	42.07	-11.55	-2.25	0.61	0.95
169.556	-43.588	-6.99	43.81	-6.88	-0.58	0.74	1.05
169.472	-43.669	-8.18	42.87	-8.04	-1.58	0.7	0.68
169.384	-43.65	-6.72	43.57	-6.65	-0.94	0.58	0.66
169.447	-43.752	-12.18	41.64	-11.98	-2.82	0.56	0.46
169.338	-43.815	-13.43	40.63	-13.22	-3.91	0.52	0.53
169.366	-43.872	-16.29	39.14	-16.01	-5.38	0.54	0.75
169.004	-43.861	-7.02	43.94	-6.95	-0.83	0.46	0.46
169.856	-43.666	-18.99	39.38	-18.65	-4.8	1.7	1.73
169.958	-43.606	-16.84	39.72	-16.5	-4.39	0.57	0.63
169.998	-43.658	-19.8	36.62	-19.39	-7.46	0.84	0.71
169.939	-43.725	-20.6	36.49	-20.16	-7.63	0.58	0.74
169.91	-43.49	-8.37	43.22	-8.17	-0.92	0.71	0.79
169.794	-43.571	-10.46	42.31	-10.24	-1.91	0.57	0.63
169.679	-43.575	-7.55	43.46	-7.39	-0.84	0.62	0.68
169.213	-43.774	-8.01	43.73	-7.91	-0.89	0.6	0.55
170.293	-43.816	-25.95	33.09	-25.23	-10.78	0.58	0.84
172.518	-42.257	-10.11	40.21	-9.77	-2.06	0.59	0.49
172.401	-42.379	-12.31	39.37	-11.91	-2.99	0.56	0.55
172.8	-42.689	-27.46	31.75	-26.56	-10.31	0.66	0.9
172.776	-42.583	-25.09	32.52	-24.3	-9.56	0.98	0.76
172.545	-42.596	-20.32	32.96	-19.63	-9.29	1.54	2.24
172.376	-42.585	-15.91	35.85	-15.32	-6.52	2.11	2.39
172.825	-42.477	-22.87	33.58	-22.16	-8.46	1.12	0.68
171.466	-41.749	-2.01	42.43	-2.7	-0.6	0.47	0.46
171.683	-42.45	-5.56	42.25	-5.45	-0.63	0.59	0.59
171.665	-42.29	-4.32	42.08	-4.38	-0.81	0.43	0.53
171.906	-41.877	-3.72	43.1	-4.06	0.38	0.4	0.5
171.854	-42.096	-4.91	42.06	-5.06	-0.69	0.48	0.51
171.804	-42.555	-8.11	41.03	-7.84	-1.76	0.5	0.57
172.394	-42.475	-14.46	37.81	-13.97	-4.55	0.74	0.64
172.375	-42.531	-15.85	36.34	-15.31	-6.03	0.5	0.74
172.746	-42.212	-13.34	39.27	-12.93	-2.83	0.43	0.44
172.02	-42.456	-8.07	41.23	-7.79	-1.4	0.5	0.61
176.725	-37.916	3.74	32.71	1.63	-6.36	2.02	1.79
176.685	-37.982	4.24	29.26	2.18	-9.84	2.31	1.88
176.785	-37.953	7.62	24.75	5.58	-14.27	1.33	1.27
175.001	-41.114	-21.06	34.21	-20.67	-6.2	0.59	0.68
174.978	-41.013	-18.71	34.92	-18.43	-5.51	0.45	0.48
175.079	-41.077	-20.88	33.46	-20.49	-6.89	0.67	0.56
175.105	-41.115	-22.79	32.75	-22.35	-7.58	0.57	0.46
175.506	-40.974	-25.08	30.58	-24.6	-9.44	1.64	1.36
174.646	-41.311	-21.07	33.77	-20.65	-6.91	1.07	0.88
174.804	-41.155	-19.27	35.33	-18.93	-5.23	0.76	0.63
174.929	-41.235	-24.27	32.67	-23.79	-7.79	0.52	0.62
175.143	-41.15	-24.99	31.71	-24.5	-8.59	0.6	0.69
175.038	-41.219	-25.9	31.43	-25.39	-8.95	1.29	1.41
175.273	-41.093	-25.84	31.77	-25.35	-8.43	0.47	0.62
174.874	-41.334	-25.82	31.68	-25.27	-8.82	1.2	1.28
175.527	-39.303	1.16	37.38	-0.05	-2.62	0.62	0.61
175.615	-39.278	0.68	37.13	-0.51	-2.81	0.8	0.63
176.009	-38.734	6.52	34.35	4.95	-5.28	1.42	1.1
175.553	-39.236	2.27	36.46	1.01	-3.52	0.74	0.49
177.559	-38.407	3.41	21.9	2.16	-16.51	0.53	0.6
169.359	-44.1	-22.64	35.34	-22.15	-9.18	0.6	0.46
169.075	-43.911	-11.22	39.29	-11.06	-5.43	0.94	0.91
169.478	-44.216	-25.11	33.39	-24.44	-11.05	0.58	0.68
169.416	-44.313	-25.98	32.3	-25.26	-12.18	0.45	0.53
167.608	-46.155	-27.5	38.62	-26.04	-7.09	1.09	1.72
166.952	-45.266	-22.29	42.26	-22.04	-3.89	1.24	1.54
177.113	-38.261	5.59	23.96	4	-14.8	0.68	0.89
167.678	-45.763	-26.55	33.33	-25.42	-12.34	1.18	1.16
172.723	-40.511	-1.05	41.63	-2.34	-0.49	0.81	0.76
171.305	-42.873	-12.17	40.78	-11.84	-2.37	0.47	0.48
167.859	-45.197	-24.76	39.64	-24.06	-5.91	1.24	1.67
170.125	-45.564	-31.8	32.12	-29.49	-11.87	1.28	0.88
174.726	-38.302	0.19	39.5	-2.38	-1.12	0.94	0.82
175.575	-41.327	-32.27	29.82	-31.4	-10.15	0.45	0.44
175.211	-41.272	-30.04	30.8	-29.39	-9.45	0.96	1.32
175.265	-41.346	-33.93	30.4	-33.18	-9.81	0.94	1.16
175.237	-41.604	-33.61	30.66	-32.62	-9.57	0.45	0.43
170.597	-45.883	-32.26	32.04	-29.38	-11.62	0.75	0.68
