231.586,50.086,-2.29
231.6515,49.9855,-2.766
231.717,49.885,-3.171
231.844,49.833,-3.356
231.971,49.781,-3.271
232.0595,49.636,-3.007
232.148,49.491,-3.684
232.1565,49.3882,-3.748
232.165,49.2855,-3.799
232.1735,49.1827,-3.753
232.182,49.08,-3.698
232.287,48.9785,-3.737
232.392,48.877,-3.858
232.507,48.8135,-3.858
232.622,48.75,-3.718
232.802,48.6575,-3.659
232.982,48.565,-4.102
233.1245,48.428,-4.33
233.267,48.291,-4.462
233.3905,48.1435,-4.458
233.514,47.996,-4.08
233.572,47.872,-3.795
233.63,47.748,-3.831
233.7012,47.6485,-3.67
233.7725,47.549,-3.484
233.8438,47.4495,-3.177
233.915,47.35,-2.919
233.9368,47.255,-3.074
233.9585,47.16,-3.363
233.9802,47.065,-3.596
234.002,46.97,-3.564
234.063,46.8065,-3.625
234.124,46.643,-3.569
234.1755,46.469,-3.622
234.227,46.295,-3.871
234.286,46.1205,-4.064
234.345,45.946,-3.534
234.3795,45.828,-3.628
234.414,45.71,-3.619
234.4485,45.592,-3.821
234.483,45.474,-3.97
234.5035,45.3815,-3.863
234.524,45.289,-4.05
234.5445,45.1965,-4.221
234.565,45.104,-4.373
234.564,44.9925,-4.466
234.563,44.881,-4.543
234.566,44.725,-4.585
234.624,44.667,-4.315
234.628,44.523,-4.25
234.628,44.423,-4.165
234.628,44.323,-4.067
234.633,44.1945,-3.934
234.638,44.066,-3.913
234.571,44.002,-4.19
234.55,43.925,-4.19
234.535,43.831,-4.23
234.52,43.737,-4.199
234.523,43.5815,-4.196
234.526,43.426,-4.232
234.606,43.267,-4.089
234.657,43.143,-4.074
234.711,43.051,-3.93
234.711,42.9565,-3.932
234.711,42.862,-3.924
234.7215,42.7115,-3.908
234.732,42.561,-3.86
234.802,42.492,-3.812
234.791,42.359,-3.763
234.71,42.285,-3.75
234.669,42.142,-3.71
234.687,41.986,-3.644
234.719,41.818,-3.621
234.691,41.652,-3.606
234.7545,41.516,-3.62
234.818,41.38,-3.655
234.8645,41.2575,-3.642
234.911,41.135,-3.559
234.989,41.0095,-3.622
235.067,40.884,-3.449
235.057,40.7585,-3.257
235.047,40.633,-3.166
235.1313,40.5042,-3.155
235.2156,40.3753,-2.676
